id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
Rht/yvPk/uKfLps8LBSj7g==,Propiedad,2020-08-08,9999-12-31,2020-08-08,-34.5080849,-58.5563116,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Boulogne Sur Mer,,,12.0,5.0,4.0,224.0,165.0,Mensual,Venta Casa en Bloque PH 4 Departamentos Ideal Inversores - Boulogne,no paga
mF7cRVF8sewCpXpYP80VQw==,Propiedad,2020-07-30,2020-09-16,2020-07-30,-34.5796417934,-58.436871893100005,Argentina,Capital Federal,Palermo,,,,3.0,2.0,1.0,126.0,68.0,Mensual,Espectacular PH en Palermo Hollywood con terraza!,no paga
kcxzCuxLZDldaeAxz8SU8g==,Propiedad,2020-07-01,2020-10-03,2020-07-01,-32.9688210327,-60.62952230609999,Argentina,Santa Fe,Rosario,,,,3.0,2.0,1.0,45.0,45.0,,VENTA DEPARTAMENTO DE PASILLO PLANTA BAJA,no paga
TanVdZWrLc+bLMmbGGOUmg==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-34.569124315399996,-59.106923405,Argentina,Buenos Aires Interior,Luján,,,,5.0,3.0,1.0,,,,Casa PH en Venta en Lujan Centro,no paga
UBrxGaPhci2hgIFLwnnPCA==,Propiedad,2019-10-21,2020-01-01,2019-10-21,-41.139286,-71.307635,Argentina,Río Negro,San Carlos de Bariloche,San Carlos de Bariloche,,,1.0,1.0,1.0,12.0,12.0,,Cocheras en Edificio Villegas y Albarracin,no paga
6szQHSAYAg7HOtKNQ4LWkA==,Propiedad,2020-08-19,2020-09-04,2020-08-19,-34.9195975378,-57.985516877200006,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,4.0,2.0,1.0,89.0,71.0,Mensual,PH - La Plata,no paga
qCu9EwTcwjW+XM7zd5206w==,Propiedad,2020-02-06,2020-02-19,2020-02-06,,,Argentina,Capital Federal,,,,,3.0,2.0,1.0,,,,VENTA | PH | 3AMB | RECICLADO |,no paga
miH7XqYHBjvsvS9FDl+CnA==,Propiedad,2020-03-16,9999-12-31,2020-03-16,-37.7797811673,-57.453770471800006,Argentina,Buenos Aires Costa Atlántica,Mar de Cobo,,,,2.0,1.0,1.0,,,,Casa en Mar de Cobo,no paga
Xt4XO5nxq6ZWc468DoU04w==,Propiedad,2020-03-15,2020-09-02,2020-03-15,-34.611762,-58.493681,Argentina,Capital Federal,Villa del Parque,,,,4.0,3.0,2.0,197.0,95.0,,PH VENTA VILLA DEL PARQUE 4 AMB c/TERRAZA SIN EXP,no paga
+jItr3t3i/MCl6QEZw8NjA==,Propiedad,2020-03-05,9999-12-31,2020-03-05,-37.9536704,-57.54833589999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,2.0,,,,PH TIPO CHALET A ESTRENAR,no paga
+BmSedVDHmp5mjOL6xKiDg==,Propiedad,2019-11-09,2019-12-10,2019-11-09,-34.584384,-58.419585,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,89.0,78.0,,Venta de PH 4 Ambientes con excelente terraza.,no paga
6cTKS9GMSMCrFY50Z1UL+w==,Propiedad,2020-04-23,9999-12-31,2020-04-23,-34.549865999999994,-58.494827,Argentina,Capital Federal,Saavedra,,,,2.0,1.0,1.0,,,,"2 Ambientes amplios, bajas expensas",no paga
lb0GhpfMojU7yZ88pkcq1Q==,Propiedad,2019-11-30,2019-12-03,2019-11-30,-34.640546,-58.466775,Argentina,Capital Federal,Flores,,,,4.0,3.0,1.0,83.0,74.0,,Venta ph 3 amb con patio en Flores!!!,no paga
cio0Vrne/ffVDV2lltjTJQ==,Propiedad,2019-10-09,2020-08-11,2019-10-09,-34.603691999999995,-58.471937,Argentina,Capital Federal,Paternal,,,,4.0,3.0,4.0,245.0,238.0,,4 AMBIENTES 2 LOCALES C/SUBSUELO GRAN ESQUINA,no paga
G3JWb++OEaH6eJDJxAECxg==,Propiedad,2019-11-13,2020-02-12,2019-11-13,-34.660622,-58.56696899999999,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,2.0,1.0,1.0,53.0,40.0,,PH 2 amb en Duplex con Patio y entrada indep.,no paga
LzS/tJTTP3nNQwDEmnUWDw==,Propiedad,2019-09-23,9999-12-31,2019-09-23,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Boulogne Sur Mer,,,,2.0,1.0,,100.0,,"PH con Plantas en ROSARIO 1500, San Isidro, Boulogne Sur Mer, por U$S 119.000",no paga
u0TsCcDWe9kW1JIkwzMUyg==,Propiedad,2020-01-08,2020-08-05,2020-01-08,-32.9719596888,-68.8249012702,Argentina,Capital Federal,,,,,3.0,2.0,2.0,,,,Bº AIRE MALBEC CASA A ESTRENAR!!,no paga
cqvfVmdSc03WkLBbDN4rzw==,Propiedad,2019-11-12,2019-11-27,2019-11-12,-34.588234,-58.449353,Argentina,Capital Federal,Chacarita,,,,5.0,4.0,1.0,156.0,156.0,,Depto.tipo casa de 5 ambientes en Venta en Chacarita,no paga
xNP4e9Avm5G8uMuOU4CGBA==,Propiedad,2020-08-13,2020-09-02,2020-08-13,-34.618899,-58.493646,Argentina,Capital Federal,Monte Castro,,,,3.0,2.0,1.0,57.0,57.0,,Ph 2 ambientes+vestidor RECICLADO PB c/patio,no paga
Ih9lo1EWuJDGS+ea/Au8mQ==,Propiedad,2020-02-11,2020-10-09,2020-02-11,-34.907419700000005,-56.141960600000004,Uruguay,Montevideo,,,,,2.0,1.0,1.0,55.0,55.0,,Venta - Ososrio 1100,no paga
jItFsyTljcR8awD1CylxaQ==,Propiedad,2019-12-13,2020-01-16,2019-12-13,-34.6176023,-58.470973,Argentina,Capital Federal,Villa General Mitre,,,,3.0,,1.0,112.0,65.0,Mensual,PH - Villa Gral.Mitre,no paga
fQIralxcq4pSvUWig5/61A==,Propiedad,2020-09-01,9999-12-31,2020-09-01,-34.6464698,-58.570571799999996,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,2.0,1.0,1.0,,,,Casa PH en Venta en Ramos Mejia,no paga
mqCncjdCEd0wAd0+VfVUew==,Propiedad,2020-08-14,9999-12-31,2020-08-14,-34.609165999999995,-58.44273100000001,Argentina,Capital Federal,Caballito,,,,5.0,4.0,2.0,200.0,145.0,,PARQUE CENTENARIO VENTA PH PATIOS TERRAZA PARRILLA,no paga
nS2g9hzyVscqysNulbd7tQ==,Propiedad,2019-12-08,2019-12-17,2019-12-08,-34.715648,-58.39771700000001,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Remedios de Escalada,,,2.0,1.0,1.0,62.0,45.0,,PH al fondo de 2 amb.,no paga
NcyCBwcpoWpCx4w+cCPNjw==,Propiedad,2019-12-13,2020-05-18,2019-12-13,-34.6271729,-58.4431256,Argentina,Capital Federal,Caballito,,,,5.0,,2.0,244.0,200.0,Mensual,Venta de PH en Caballito a refaccionar,no paga
wIsT4uMhzkIj6Vo2dypKoA==,Propiedad,2019-12-19,9999-12-31,2019-12-19,-32.8910995,-60.71218149999999,Argentina,Capital Federal,,,,,7.0,3.0,2.0,,,,CASA VENTA 3 DORMITORIOS PARQUEFIELD,no paga
TAs2zLGx/sQmmwQ56vt/Cw==,Propiedad,2020-08-14,2020-10-03,2020-08-14,-34.568446,-58.506223,Argentina,Capital Federal,Villa Urquiza,,,,5.0,4.0,2.0,273.0,137.0,,VENTA PH 5 AMBIENTES C/ TERRAZA Y COCHERA,no paga
ggzm7iM4sX93aGSEj8Qh7Q==,Propiedad,2019-12-19,9999-12-31,2019-12-19,-31.6667512,-65.0173072,Argentina,Córdoba,La Calera,,,,,,1.0,75.0,75.0,Mensual,PH - Villa el paraiso,no paga
iPREpRuT8eeoX3qWf2/Ufg==,Propiedad,2019-08-16,9999-12-31,2019-08-16,-34.5853675,-58.438620400000005,Argentina,Capital Federal,Palermo,Palermo Hollywood,,,3.0,,1.0,,,Mensual,PH - Palermo Hollywood,no paga
2lSd8K43NuFX58Jb95cWYQ==,Propiedad,2019-12-17,9999-12-31,2019-12-17,-34.6412533,-58.5763421,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Villa Sarmiento,,,3.0,,2.0,,85.0,Mensual,PH - Villa Sarmiento,no paga
OaY11oWmzBqI80m+ar1aPw==,Propiedad,2020-02-12,2020-07-27,2020-02-12,,,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida,,,2.0,1.0,1.0,77.0,45.0,Mensual,PH con gran patio,no paga
uNAyngwzmIJ4QmexWxWPXA==,Propiedad,2020-03-21,9999-12-31,2020-03-21,,,Argentina,Córdoba,Córdoba,Centro,,,2.0,0.0,1.0,,,,IDEAL INVERSOR. EN POZO. CENTRO,no paga
Y/G4mZFFWXfkN7ytrxq72g==,Propiedad,2020-04-27,2020-08-10,2020-04-27,-31.4512187,-64.19204889999999,Argentina,Córdoba,Córdoba,,,,,2.0,1.0,,,,Vendo Casa Bº San Fernando,no paga
0YWufxPWaLYMoI3cg6kbSw==,Propiedad,2020-06-06,9999-12-31,2020-06-06,-34.596354999999996,-58.430096,Argentina,Capital Federal,Villa Crespo,,,,7.0,6.0,5.0,,,,"¡Excelente casa en venta! - Ideal para Hotel Boutique, Estudio de grabación o Casa familiar",no paga
64/j5KJ4K6Wv6sjL8t0Utg==,Propiedad,2019-12-28,2020-01-13,2019-12-28,-34.6057393751,-58.4147326964,Argentina,Capital Federal,Almagro,,,,5.0,4.0,2.0,107.0,107.0,,Depto.tipo casa de 5 ambientes en Venta en Almagro,no paga
IH8BhmgttgU2JhjtG9tW8g==,Propiedad,2020-03-20,2020-04-03,2020-03-20,-34.5777589813,-58.4281613243,Argentina,Capital Federal,Palermo,Palermo Hollywood,,,2.0,1.0,1.0,44.0,44.0,,Departamento Ph de dos ambientes y medio a reciclar en venta en Palermo Hollywood,no paga
y5JXkgMlibumbG++Iyg7kw==,Propiedad,2020-04-06,2020-08-28,2020-04-06,-31.352558600000002,-64.3401296,Argentina,Córdoba,La Calera,,,,3.0,,,87.0,80.0,Mensual,Ph venta,no paga
iKcbtgYxz11Cme0ZdB8mkQ==,Propiedad,2019-11-13,2019-11-17,2019-11-13,-34.914674,-57.932764,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,5.0,3.0,1.0,94.0,81.0,,PH tipo Duplex en VENTA en La Plata,no paga
nUyOpeuxEy6fZHKBTZZI+w==,Propiedad,2020-02-23,2020-03-14,2020-02-23,-34.717878999999996,-58.282331000000006,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,5.0,3.0,2.0,140.0,98.0,,"PH en Bernal, reciclado, 3 dormitorios, PERMUTA",no paga
nR18NipdF+kFC7xgH5TzZA==,Propiedad,2019-08-19,2020-05-27,2019-08-19,-34.640509200000004,-58.472092599999996,Argentina,Capital Federal,Parque Avellaneda,,,,,,,,,Mensual,"Venta ph 3 ambientes, Parque Avellaneda",no paga
3tgUx7k3iON30BA9znzorg==,Propiedad,2020-07-18,2020-07-19,2020-07-18,-34.111647999999995,-59.013148,Argentina,Buenos Aires Interior,Zárate,Zárate,,,3.0,2.0,1.0,72.0,69.0,,PH 3 Ambientes - Zarate -UF6 - c/Cochera - 72m2,no paga
5rvr7FhklTKRc7GXlK7F3g==,Propiedad,2020-04-14,2020-08-05,2020-04-14,-34.734341,-58.579359499999995,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,4.0,3.0,1.0,,,,"Laferrere, vivienda 4 amb",no paga
pfI0rnzbTdGsL45xokblMg==,Propiedad,2019-09-20,2019-12-20,2019-09-20,-34.68646,-58.525946999999995,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,5.0,3.0,2.0,190.0,118.0,,PH TIPO CASA 5 AMBIENTES EN LA TABLADA.,no paga
WRqOerpksCc4ae2WtTGfJQ==,Propiedad,2020-03-20,2020-04-03,2020-03-20,-34.584768446700004,-58.438606918000005,Argentina,Capital Federal,Palermo,Palermo Hollywood,,,3.0,2.0,1.0,79.0,79.0,,Depto.tipo casa de 3 ambientes en Venta en Palermo hollywood,no paga
OmxIySyQTBUdEGig6C4sOQ==,Propiedad,2020-02-13,2020-03-11,2020-02-13,-34.61772,-58.518440000000005,Argentina,Capital Federal,Villa Devoto,,,,3.0,2.0,1.0,97.0,82.0,,VENTA. PH 3 AMB. CON PATIO SIN EXPENSAS. DEVOTO,no paga
6jbqPkh/kGIBJ1HemdQE/Q==,Propiedad,2020-05-28,2020-09-13,2020-05-28,,,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Caseros,,,4.0,2.0,1.0,,,,CASA CON AMPLIO TERRENO - CASEROS - ENTRE RÍOS,no paga
pVaSfGOOzZkaqN3m3Bf7Aw==,Propiedad,2020-06-04,2020-06-08,2020-06-04,-34.6056829,-58.408354,Argentina,Capital Federal,Almagro,,,,6.0,5.0,2.0,116.0,116.0,,Depto.tipo casa de 6 ambientes en Venta en Almagro,no paga
HMOO3xJdhDQ/T6AfKMH5hg==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.5847088141,-58.5578089286,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta Cond en San Martin,no paga
ARycNd6q4qaXqajfPQzzvQ==,Propiedad,2020-04-23,2020-09-22,2020-04-23,-34.5961213,-58.4460326,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,1.0,56.0,53.0,Mensual,Excelente PH 2 ambientes mas dependencia en Villa Crespo!!!,no paga
7UbphBqsseM4NogSHZu6lQ==,Propiedad,2019-11-08,2019-12-23,2019-11-08,-34.673570500000004,-58.483925799999994,Argentina,Capital Federal,Villa Lugano,,,,2.0,1.0,1.0,32.0,31.0,,PH EN VENTA DE 2 AMBIENTES AMPLIOS CON PATIO Y ESPACIO AEREO,no paga
4AxajaiR1cf7SifH0fV47g==,Propiedad,2019-10-31,2019-11-15,2019-10-31,-34.602114799999995,-58.4059799,Argentina,Capital Federal,Once,,,,8.0,7.0,1.0,180.0,180.0,,Depto.tipo casa de 8 ambientes en Venta en Once,no paga
wz7tGx83H6QKZzcEcbImgA==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.724773153499996,-58.2501929671,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,2.0,,,,Casa PH en Venta en Quilmes Centro,no paga
iBJfm/PxtMi1jHTt1h7xZw==,Propiedad,2020-05-12,9999-12-31,2020-05-12,,,Argentina,Buenos Aires Costa Atlántica,Mar Chiquita,La Caleta,,,,,,,,,OPORTUNIDAD - CASA Y CABAÑA CON CARTERA DE CLIENTES,no paga
YlCANtvDai6VfZJ0ppEP0A==,Propiedad,2019-09-21,2019-12-23,2019-09-21,-34.662137200000004,-58.47667979999999,Argentina,Capital Federal,Villa Lugano,,,,2.0,1.0,1.0,43.0,43.0,,PH 2 AMBIENTES EN PRIMER PISO,no paga
sXawMLv4I/aslIraRC/26A==,Propiedad,2019-12-29,2020-01-13,2019-12-29,-34.605732,-58.459167,Argentina,Capital Federal,Paternal,,,,3.0,2.0,1.0,67.0,51.0,,PH 3 AMBIENTES PATIO SIN EXPENSAS 67 METROS,no paga
yV4UX51lJzwpP3eHx0g57Q==,Propiedad,2020-07-09,2020-09-02,2020-07-09,-34.607766999999996,-58.501375,Argentina,Capital Federal,Villa Devoto,,,,3.0,2.0,1.0,82.0,76.0,,VENTA PH RECICLADO EXCELENTE ESTADO CON BAULERA,no paga
RaxFNbGB5slCRD9BH93RbQ==,Propiedad,2020-08-19,2020-08-27,2020-08-19,-34.596955799999996,-58.399960300000004,Argentina,Capital Federal,Barrio Norte,,,,3.0,2.0,2.0,,90.0,Mensual,Lindísimo PH  en PB tipo Loft  en Barrio Norte,no paga
ZvwPvdwwCK01ibs+jtj6dw==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.6155991633,-58.57181555100001,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Caseros,no paga
KUTMW0KjVkY18VvrsbE/xQ==,Propiedad,2020-07-24,9999-12-31,2020-07-24,-34.6186284,-58.3785691,Argentina,Capital Federal,San Telmo,,,,2.0,1.0,,,,,Oportunidad Ph 2 ambiente sin expensas,no paga
wO46QnTr6NerBBZdmOu/IQ==,Propiedad,2020-07-29,9999-12-31,2020-07-29,-38.0101329949,-57.5413246217,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,,PH 3 AMB PLANTA ALTA CON TERRAZA (TIPO DUPLEX),no paga
dE5jppPKmhsEmJCgjTd4XQ==,Propiedad,2020-08-04,9999-12-31,2020-08-04,-34.5605065,-58.56581,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,,,,,,,,,,PH A ESTRENAR - MONOAMBIENTE PLANTA BAJA,no paga
m2hZgC1qTeacl6OF/cs8XA==,Propiedad,2019-11-15,9999-12-31,2019-11-15,,,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Villa Dominico,,,,,1.0,,75.0,Mensual,PH EN VENTA,no paga
njAy/L3LOJBmbOmolbeFIA==,Propiedad,2019-12-10,2019-12-12,2019-12-10,-34.7279586,-58.3833061,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Remedios de Escalada,,,3.0,,1.0,,85.0,Mensual,PH - Remedios De Escalada,no paga
+oBEn7suEbkQ6XuFDdO8PA==,Propiedad,2020-06-02,9999-12-31,2020-06-02,-31.482971867399996,-64.255062,Argentina,Córdoba,Córdoba,,,,3.0,,3.0,,160.0,,"San Ignacio Village, duplex de catregoria a estrenar",no paga
0ure/h+OWk9kbfS7Rc1n+w==,Propiedad,2019-09-18,9999-12-31,2019-09-18,-34.606288,-58.7067677,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,4.0,,3.0,194.0,140.0,Mensual,PH - Barrio Parque Leloir,no paga
NhaAYRTLi6oQfYGTkgrJ9w==,Propiedad,2020-03-13,9999-12-31,2020-03-13,-34.596004,-58.4387623,Argentina,Capital Federal,Villa Crespo,,,,2.0,1.0,1.0,74.0,,Mensual,PH RAMIREZ DE VELASCO 700 - Villa Crespo,no paga
2FjgXcUU9NG0+y4DoJib5w==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.6497437627,-58.6613121175,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Ituzaingo Norte,no paga
Z3jLuzPQP2iKRFjrX/gixQ==,Propiedad,2020-08-13,9999-12-31,2020-08-13,-38.0355613,-57.556362899999996,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,1.0,,1.0,,,,"PH DE 1 AMBIENTE A ESTRENAR,",no paga
7QwHfTO8twp9zuS2B6Lt4g==,Propiedad,2020-04-22,2020-05-07,2020-04-22,-34.6115901,-58.4116681,Argentina,Capital Federal,Once,,,,7.0,6.0,2.0,190.0,190.0,,Depto.tipo casa de 7 ambientes en Venta en Once,no paga
055wwM//ylOJG6glyRRPMg==,Propiedad,2020-03-13,9999-12-31,2020-03-13,-34.6470026,-58.6521605,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Castelar,,,3.0,,,115.0,80.0,Mensual,Ph venta,no paga
YAruEBF25giWJmVikI+zpA==,Propiedad,2020-02-01,2020-07-05,2020-02-01,-34.573682,-58.569837,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,,,,3.0,2.0,2.0,300.0,121.0,,PH VENTA 3 AMBIENTES CON LOCAL SAN MARTIN,no paga
9kPIxUZyJyBIy1O/bhksPg==,Propiedad,2020-03-20,2020-04-03,2020-03-20,-34.5966528,-58.427901500000004,Argentina,Capital Federal,Villa Crespo,,,,,,2.0,145.0,145.0,,PH en venta en el barrio de Villa Crespo (sin expensas),no paga
r/CxBs9c0g1j7jF1iBNUiQ==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.7124286339,-58.3766282666,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta Cond en Lanus Este,no paga
6xnctp0jywP8tOQoul/xug==,Propiedad,2020-04-13,9999-12-31,2020-04-13,-38.3835076,-60.265310899999996,Argentina,Buenos Aires Interior,Tres Arroyos,,,,5.0,3.0,2.0,,,,CASA DE 3 Dormit + entrada vs. vehículos ! (Alquilada),no paga
1Oo0ABsVntqkd+rWsiEUCg==,Propiedad,2020-07-27,9999-12-31,2020-07-27,-34.6378244,-58.7200056,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Los Pingüinos Country Club,,,3.0,2.0,1.0,,,,"Ph en Venta en Los pingüinos, Ituzaingó U$S 250000",no paga
uk54xXBoed2T9limHirwsA==,Propiedad,2020-07-25,9999-12-31,2020-07-25,-34.6397725336,-58.466363255299996,Argentina,Capital Federal,Velez Sarsfield,,,,,1.0,1.0,41.0,35.0,Mensual,"URGENTE - PH en Venta en Flores 2 ambientes 35 m2 + patio cubierto, lateral en PB - Francisco Bilbao 3200",no paga
4iHC1vSDtzDu7Ebbs0euJA==,Propiedad,2020-06-29,2020-07-03,2020-06-29,-34.6133547,-58.4048793,Argentina,Capital Federal,Balvanera,,,,3.0,2.0,2.0,85.0,69.0,Mensual,PH - Balvanera,no paga
wRZXfHMfyZqCcYIOYay7kg==,Propiedad,2020-04-20,2020-08-05,2020-04-20,-38.0230874785,-57.591397327299994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,Excelente oportunidad.,no paga
zCs5G5aD6bkUFZqOkqTYmQ==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.6987231,-58.3885516125,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,4.0,3.0,1.0,,,,Departamento Tipo Casa en Venta en Lanus Oeste,no paga
gpTPaS72GKMtf/yrmZs5aQ==,Propiedad,2019-12-18,2019-12-23,2019-12-18,-34.5546894283,-58.460952903199995,Argentina,Capital Federal,Belgrano,,,,5.0,3.0,2.0,124.0,124.0,,BELGRANO-PH 5 AMB TODO LUZ CON AMPLIO PLAYRROM SIN EXPENSAS,no paga
fR5/6N3x9lel75L3l9zw6w==,Propiedad,2020-06-04,9999-12-31,2020-06-04,-37.117726399999995,-56.88277579999999,Argentina,Buenos Aires Costa Atlántica,Pinamar,,,,4.0,3.0,3.0,,,,Casa Perseo A Estrenar,no paga
0Bk8dNwbbDLDtwzDid5PKA==,Propiedad,2019-10-23,2020-05-20,2019-10-23,-37.9854987,-57.5810543,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,100.0,68.0,,CHALET PARA MUDARSE YA!,no paga
IAqHtP7jq0tbbb0JA5lHHw==,Propiedad,2020-01-21,9999-12-31,2020-01-21,-34.5895037,-58.4349873,Argentina,Capital Federal,Palermo,,,,2.0,1.0,1.0,105.0,,Mensual,PH 2 ambientes en venta - Palermo,no paga
cV8PZU7n3rkiC5f8rgqYnw==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7336534094,-58.271965981,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,2.0,1.0,1.0,,,,Departamento Tipo Casa en Venta en Quilmes Oeste Centro,no paga
tDq3xpcJ5ni4i53oKbr6pA==,Propiedad,2019-12-13,2020-05-18,2019-12-13,-34.6416956,-58.403812800000004,Argentina,Capital Federal,Parque Patricios,,,,3.0,,2.0,63.0,56.0,Mensual,Venta de PH en Parque Patricios con iluminación natural,no paga
ao70mS3QO5u08vpBDdBL4g==,Propiedad,2020-06-23,9999-12-31,2020-06-23,-34.629326,-58.38918,Argentina,Capital Federal,Constitución,,,,6.0,5.0,,,,,"Ph, antiguo, reciclado, entrada independiente con terraza.",no paga
4C47K0JzVtTaMb7WaCuamw==,Propiedad,2020-03-21,9999-12-31,2020-03-21,-27.589831899999997,-56.6945606,Argentina,Corrientes,Ituzaingó,,,,3.0,2.0,2.0,,,,2 DORMITORIOS | DR MARIANO MORENO 800,no paga
fvUfCHPbZjVCkbesCLpufw==,Propiedad,2020-03-21,2020-05-27,2020-03-21,-34.5687557232,-58.454995934399996,Argentina,Capital Federal,Belgrano,,,,5.0,4.0,3.0,,,,IMPERDIBLE PH 164 mts2 EN BELGRANO,no paga
q8VCNwczrx5ua3cAjBPMZA==,Propiedad,2019-12-21,9999-12-31,2019-12-21,,,Argentina,Capital Federal,Nuñez,,,,4.0,,3.0,167.0,123.0,Mensual,PH - Nuñez,no paga
UkqTdG/0R+W/s/iDMDrJiw==,Propiedad,2019-11-01,9999-12-31,2019-11-01,-34.9393952877,-57.927647656000005,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,2.0,,1.0,60.0,,Mensual,PH - La Plata,no paga
e84YAfYqJWbkxF2Hvguumw==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.61261629999999,-58.471484100000005,Argentina,Capital Federal,Paternal,,,,5.0,4.0,2.0,140.0,140.0,,Depto.tipo casa de 5 ambientes en Venta en Paternal,no paga
1sofVl35+G3IUCGc+vkR1w==,Propiedad,2019-09-17,9999-12-31,2019-09-17,-34.5380667,-58.504385899999996,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida,,,2.0,,1.0,,69.0,Mensual,PH  con gran espacio al aire libre,no paga
HktFeb+/CJMo7bf28XTVDQ==,Propiedad,2020-02-03,9999-12-31,2020-02-03,-34.55936629999999,-58.4880969,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,2.0,,57.0,Mensual,"Excelente 3 ambientes, 2 baños, balcón, Amenities",no paga
Sx2VNp8rzgLrOTmt7uq1tg==,Propiedad,2020-04-11,9999-12-31,2020-04-11,-34.7358612516,-58.2406128274,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Quilmes Este,no paga
Q5abvo5gHarF5fQgAh12ug==,Propiedad,2019-09-18,2019-10-08,2019-09-18,-34.35215,-58.793138,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Belén de Escobar,,,2.0,1.0,1.0,63.0,63.0,,PH ESCOBAR CENTRO COCHERA OPCIONAL,no paga
urHKumjqhhiaEiFmmoMjcg==,Propiedad,2020-03-12,2020-09-02,2020-03-12,-34.7523796367,-58.4172317061,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Lomas de Zamora,,,2.0,1.0,1.0,65.0,43.0,,PH a reciclar - 2 amb c/patio - Inversión.,no paga
6EElrDdU01NEnp3sun9a1A==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.7615317752,-58.2680520547,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,5.0,4.0,2.0,,,,Casa PH en Venta en Ezpeleta Oeste,no paga
gOky3bvXll/V2LPgbU0feA==,Propiedad,2020-07-18,2020-08-13,2020-07-18,,,Argentina,Capital Federal,Villa Urquiza,,,,4.0,3.0,1.0,60.0,60.0,,Depto.tipo casa de 4 ambientes en Venta en Villa urquiza,no paga
jjv3iMVIEvBy0oI0P1swPg==,Propiedad,2020-08-06,2020-08-24,2020-08-06,-34.469944,-58.84794399999999,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Los Tres Coniles,,,3.0,2.0,1.0,103.0,100.0,,Muy cálida y atractiva casa en 1er piso - JARDIN,no paga
riM7ksFeN0wNGf7CdZ20rQ==,Propiedad,2020-01-30,9999-12-31,2020-01-30,-37.8502964095,-57.5341261502,Argentina,Capital Federal,,,,,4.0,3.0,3.0,,,,CASA A ESTRENAR EN HARAS DEL MAR,no paga
