edad,categ_laboral,estado_civil,nivel_educacion,deuda,balance,vivienda,prestamo,contacto,dia,mes,anio,duracion,cant_actual,dias_entre,cant_previa,resultado_ant,suscribe
33,servicios,casadx,secundario,no,-333,si,no,celular,30,jul,2008,329,5,-1,0,desconocido,no
30,tecnico,solterx,secundario,no,1626,no,no,celular,25,jul,2008,566,3,-1,0,desconocido,no
35,gestion,divorciadx/viudx,universitario/terciario,no,366,si,no,telefono fijo,29,jul,2008,480,9,-1,0,desconocido,no
40,administrador,casadx,secundario,no,79,si,no,celular,14,jul,2008,223,3,-1,0,desconocido,no
24,estudiante,solterx,secundario,no,423,si,no,desconocido,5,may,2008,226,3,-1,0,desconocido,no
24,administrador,casadx,secundario,no,541,si,no,desconocido,5,jun,2008,622,4,-1,0,desconocido,no
33,servicios,casadx,secundario,no,70,no,no,celular,17,jul,2008,378,7,-1,0,desconocido,no
51,desempleadx,casadx,primario,no,1162,si,no,celular,25,jul,2008,2015,1,-1,0,desconocido,no
46,operarix,casadx,secundario,no,1109,si,no,celular,19,ago,2008,221,12,-1,0,desconocido,no
42,operarix,casadx,primario,no,984,si,no,desconocido,29,may,2008,109,1,-1,0,desconocido,no
24,estudiante,solterx,secundario,no,1919,si,no,desconocido,29,may,2008,127,4,-1,0,desconocido,no
41,administrador,solterx,secundario,no,100,si,no,telefono fijo,24,jul,2008,153,2,-1,0,desconocido,no
32,administrador,solterx,secundario,no,212,no,no,celular,7,jul,2008,830,5,-1,0,desconocido,no
39,tecnico,divorciadx/viudx,secundario,no,394,si,no,desconocido,29,may,2008,184,1,-1,0,desconocido,no
30,tecnico,casadx,secundario,no,371,no,no,celular,7,ago,2008,124,2,-1,0,desconocido,no
47,servicios,casadx,secundario,no,24,no,si,celular,7,jul,2008,95,2,-1,0,desconocido,no
55,gestion,solterx,secundario,no,220,si,no,desconocido,6,may,2008,328,2,-1,0,desconocido,no
43,operarix,casadx,secundario,no,0,si,si,desconocido,29,may,2008,242,1,-1,0,desconocido,no
52,administrador,divorciadx/viudx,secundario,no,1049,no,si,desconocido,4,jun,2008,80,6,-1,0,desconocido,no
37,empresarix,solterx,universitario/terciario,no,65,no,no,celular,31,jul,2008,22,4,-1,0,desconocido,no
40,operarix,casadx,primario,no,1758,si,no,desconocido,16,may,2008,1230,3,-1,0,desconocido,no
55,administrador,casadx,universitario/terciario,no,46,no,no,celular,29,ago,2008,59,4,-1,0,desconocido,no
56,operarix,divorciadx/viudx,primario,no,12,no,no,celular,20,nov,2008,282,2,135,1,fallo,no
57,independiente,casadx,secundario,no,35,no,si,desconocido,26,jun,2008,215,3,-1,0,desconocido,no
59,operarix,casadx,primario,no,179,si,no,desconocido,5,may,2008,55,3,-1,0,desconocido,no
33,servicios,casadx,secundario,no,740,no,si,desconocido,30,jun,2008,266,3,-1,0,desconocido,no
44,servicios,casadx,secundario,no,3843,si,no,celular,17,nov,2008,70,1,150,2,otro,no
35,gestion,casadx,universitario/terciario,no,552,si,si,celular,19,nov,2008,314,2,124,1,fallo,no
36,gestion,divorciadx/viudx,secundario,no,47,no,no,desconocido,19,jun,2008,159,1,-1,0,desconocido,no
51,operarix,casadx,secundario,no,950,no,no,celular,19,ago,2008,377,2,-1,0,desconocido,no
39,operarix,casadx,secundario,no,498,si,no,celular,14,jul,2008,149,4,-1,0,desconocido,no
50,gestion,casadx,desconocido,no,0,no,no,celular,9,jul,2008,99,2,-1,0,desconocido,no
54,jubiladx,casadx,primario,no,309,no,no,celular,13,ago,2008,969,2,-1,0,desconocido,no
57,trabajadora casas particulares,casadx,primario,no,2234,no,no,desconocido,11,jun,2008,201,5,-1,0,desconocido,no
30,tecnico,solterx,universitario/terciario,no,178,no,no,celular,17,jul,2008,656,3,-1,0,desconocido,no
56,desconocido,casadx,desconocido,no,15088,no,no,celular,11,ago,2008,179,4,-1,0,desconocido,no
54,gestion,casadx,universitario/terciario,no,122,si,no,celular,22,jul,2008,126,3,-1,0,desconocido,no
49,independiente,casadx,secundario,no,0,no,no,celular,26,ago,2008,175,6,-1,0,desconocido,no
38,servicios,casadx,secundario,no,5003,no,no,celular,6,ago,2008,275,9,-1,0,desconocido,no
60,servicios,casadx,secundario,no,1446,no,no,celular,21,ago,2008,283,6,-1,0,desconocido,no
29,operarix,casadx,secundario,no,64,si,si,celular,14,jul,2008,611,2,-1,0,desconocido,no
30,servicios,casadx,secundario,no,0,si,no,desconocido,9,may,2008,20,1,-1,0,desconocido,no
46,empresarix,casadx,secundario,no,757,no,no,desconocido,16,jun,2008,382,3,-1,0,desconocido,no
27,operarix,casadx,primario,no,202,no,si,celular,22,jul,2008,41,1,-1,0,desconocido,no
27,independiente,solterx,universitario/terciario,si,5,no,si,celular,18,jul,2008,384,1,-1,0,desconocido,no
31,gestion,solterx,universitario/terciario,no,3967,si,no,celular,21,nov,2008,859,1,182,1,fallo,no
55,empresarix,casadx,secundario,no,814,no,si,celular,28,jul,2008,69,12,-1,0,desconocido,no
42,administrador,casadx,secundario,no,0,no,no,desconocido,19,jun,2008,370,1,-1,0,desconocido,no
49,operarix,casadx,primario,no,0,si,no,desconocido,6,jun,2008,286,2,-1,0,desconocido,no
48,desempleadx,casadx,secundario,no,41,si,no,desconocido,5,may,2008,179,2,-1,0,desconocido,no
40,operarix,divorciadx/viudx,secundario,no,-426,no,si,desconocido,26,may,2008,245,1,-1,0,desconocido,no
57,tecnico,casadx,primario,no,67,no,no,desconocido,5,jun,2008,67,1,-1,0,desconocido,no
57,jubiladx,casadx,secundario,no,8,no,no,celular,11,jul,2008,93,2,-1,0,desconocido,no
59,operarix,casadx,secundario,no,-1336,no,si,celular,7,jul,2008,450,2,-1,0,desconocido,no
41,operarix,casadx,primario,no,4,no,no,celular,23,jul,2008,74,5,-1,0,desconocido,no
41,empresarix,casadx,primario,no,1331,no,no,telefono fijo,10,jul,2008,465,7,-1,0,desconocido,no
31,gestion,divorciadx/viudx,universitario/terciario,no,1145,si,no,desconocido,26,may,2008,1272,4,-1,0,desconocido,no
60,operarix,casadx,primario,no,0,no,no,celular,22,ago,2008,195,1,-1,0,desconocido,no
33,tecnico,casadx,universitario/terciario,no,463,no,no,celular,25,ago,2008,390,7,-1,0,desconocido,no
34,empresarix,solterx,secundario,si,-200,no,si,celular,25,jul,2008,248,5,-1,0,desconocido,no
46,operarix,casadx,secundario,no,209,si,no,celular,22,jul,2008,126,4,-1,0,desconocido,no
53,jubiladx,casadx,primario,no,61,no,si,celular,10,jul,2008,190,1,-1,0,desconocido,no
58,jubiladx,divorciadx/viudx,secundario,no,439,no,si,celular,10,jul,2008,48,2,-1,0,desconocido,no
37,tecnico,solterx,secundario,no,2544,si,no,desconocido,30,may,2008,120,3,-1,0,desconocido,no
37,tecnico,solterx,secundario,no,274,no,no,celular,8,ago,2008,173,3,-1,0,desconocido,no
41,gestion,casadx,universitario/terciario,no,3353,no,no,celular,8,ago,2008,51,2,-1,0,desconocido,no
32,tecnico,divorciadx/viudx,secundario,no,18,no,no,desconocido,26,may,2008,52,1,-1,0,desconocido,no
43,operarix,divorciadx/viudx,primario,no,49,si,no,desconocido,9,may,2008,100,1,-1,0,desconocido,no
55,trabajadora casas particulares,divorciadx/viudx,universitario/terciario,no,1241,no,no,celular,21,nov,2008,48,7,154,5,fallo,no
55,operarix,casadx,primario,no,2896,no,no,desconocido,17,jun,2008,138,3,-1,0,desconocido,no
33,servicios,casadx,secundario,no,346,si,no,celular,16,jul,2008,172,1,-1,0,desconocido,no
50,tecnico,casadx,secundario,no,1541,si,no,desconocido,29,may,2008,744,1,-1,0,desconocido,no
53,operarix,casadx,secundario,si,-634,no,no,celular,19,ago,2008,695,3,-1,0,desconocido,no
33,servicios,casadx,secundario,no,109,si,no,desconocido,2,jun,2008,54,4,-1,0,desconocido,no
34,operarix,solterx,secundario,no,0,si,no,celular,10,jul,2008,307,1,-1,0,desconocido,no
33,operarix,solterx,secundario,no,2945,no,no,celular,20,nov,2008,91,1,-1,0,desconocido,no
41,trabajadora casas particulares,casadx,primario,no,188,si,si,desconocido,20,jun,2008,10,14,-1,0,desconocido,no
30,independiente,solterx,universitario/terciario,no,663,no,no,celular,4,ago,2008,222,1,-1,0,desconocido,no
46,gestion,casadx,universitario/terciario,no,618,si,no,desconocido,13,may,2008,54,3,-1,0,desconocido,no
33,gestion,casadx,secundario,no,4385,no,si,celular,4,jul,2008,92,1,-1,0,desconocido,no
27,administrador,solterx,secundario,no,18188,si,no,desconocido,12,jun,2008,541,17,-1,0,desconocido,no
57,operarix,casadx,secundario,no,649,si,no,celular,18,nov,2008,122,1,-1,0,desconocido,no
37,operarix,casadx,primario,no,461,si,no,desconocido,30,may,2008,272,2,-1,0,desconocido,no
33,servicios,divorciadx/viudx,secundario,no,-297,si,no,desconocido,26,may,2008,162,2,-1,0,desconocido,no
37,desempleadx,casadx,secundario,no,-476,si,no,desconocido,26,may,2008,149,2,-1,0,desconocido,no
22,operarix,solterx,secundario,no,0,si,no,desconocido,19,may,2008,123,1,-1,0,desconocido,no
28,tecnico,solterx,secundario,no,-125,si,no,desconocido,9,may,2008,67,3,-1,0,desconocido,no
30,gestion,solterx,universitario/terciario,no,78,si,no,desconocido,15,may,2008,73,2,-1,0,desconocido,no
41,gestion,casadx,universitario/terciario,no,2885,no,no,celular,19,nov,2008,40,1,-1,0,desconocido,no
33,desempleadx,solterx,secundario,no,0,si,si,celular,25,ago,2008,159,2,-1,0,desconocido,no
33,servicios,casadx,secundario,no,-27,si,no,celular,18,jul,2008,216,2,-1,0,desconocido,no
55,operarix,solterx,secundario,no,82,no,si,celular,7,jul,2008,500,1,-1,0,desconocido,no
45,administrador,casadx,secundario,no,194,no,no,celular,31,jul,2008,517,4,-1,0,desconocido,no
43,tecnico,casadx,secundario,no,-705,si,no,celular,27,ago,2008,125,6,-1,0,desconocido,no
27,empresarix,solterx,universitario/terciario,no,6,no,no,celular,11,jul,2008,143,2,-1,0,desconocido,no
31,administrador,casadx,universitario/terciario,no,1144,si,si,celular,17,nov,2008,89,1,-1,0,desconocido,no
27,tecnico,solterx,secundario,no,282,no,si,celular,9,jul,2008,676,5,-1,0,desconocido,no
58,jubiladx,casadx,secundario,no,19,no,si,celular,15,jul,2008,106,3,-1,0,desconocido,no
37,administrador,divorciadx/viudx,secundario,no,1533,si,no,celular,21,nov,2008,555,4,-1,0,desconocido,no
35,gestion,casadx,universitario/terciario,no,362,no,no,celular,12,ago,2008,95,8,-1,0,desconocido,no
51,operarix,casadx,desconocido,no,-19,si,no,desconocido,5,may,2008,163,2,-1,0,desconocido,no
37,tecnico,casadx,secundario,no,5287,si,si,celular,11,ago,2008,209,2,-1,0,desconocido,no
40,gestion,casadx,universitario/terciario,no,4381,no,no,telefono fijo,29,jul,2008,126,2,-1,0,desconocido,no
56,trabajadora casas particulares,casadx,secundario,no,619,si,no,telefono fijo,21,jul,2008,65,1,-1,0,desconocido,no
38,gestion,divorciadx/viudx,universitario/terciario,no,0,si,si,celular,4,dic,2008,18,1,-1,0,desconocido,no
43,tecnico,divorciadx/viudx,secundario,no,6835,no,no,desconocido,20,jun,2008,262,2,-1,0,desconocido,no
40,administrador,casadx,secundario,no,3087,si,si,desconocido,27,may,2008,185,1,-1,0,desconocido,no
59,gestion,divorciadx/viudx,universitario/terciario,no,17056,si,no,celular,20,nov,2008,470,2,-1,0,desconocido,no
54,gestion,casadx,secundario,no,1394,si,no,desconocido,15,may,2008,438,5,-1,0,desconocido,no
48,gestion,casadx,universitario/terciario,no,732,no,no,celular,13,ago,2008,255,1,-1,0,desconocido,no
37,administrador,casadx,secundario,no,1396,si,no,celular,22,jul,2008,199,2,-1,0,desconocido,no
35,gestion,divorciadx/viudx,universitario/terciario,no,178,si,no,desconocido,23,may,2008,703,2,-1,0,desconocido,no
29,tecnico,solterx,universitario/terciario,no,47,si,no,desconocido,16,may,2008,111,11,-1,0,desconocido,no
34,gestion,casadx,universitario/terciario,no,714,si,no,celular,21,nov,2008,328,4,113,27,fallo,no
48,servicios,casadx,secundario,no,1355,no,no,celular,4,jul,2008,134,2,-1,0,desconocido,no
29,independiente,casadx,universitario/terciario,no,1,no,no,celular,18,jul,2008,167,3,-1,0,desconocido,no
39,tecnico,solterx,universitario/terciario,no,54,si,no,celular,29,jul,2008,99,12,-1,0,desconocido,no
46,trabajadora casas particulares,casadx,primario,no,1188,no,no,desconocido,19,jun,2008,675,5,-1,0,desconocido,no
42,gestion,solterx,universitario/terciario,no,1,no,no,celular,27,ago,2008,223,13,-1,0,desconocido,no
59,gestion,solterx,secundario,no,181,si,no,desconocido,9,may,2008,485,1,-1,0,desconocido,no
28,servicios,solterx,secundario,no,2921,si,no,desconocido,28,may,2008,136,1,-1,0,desconocido,no
42,servicios,divorciadx/viudx,secundario,no,266,si,si,celular,19,nov,2008,97,1,-1,0,desconocido,no
37,operarix,casadx,secundario,no,374,si,no,desconocido,7,may,2008,944,3,-1,0,desconocido,no
36,tecnico,casadx,universitario/terciario,no,571,si,si,celular,31,jul,2008,46,3,-1,0,desconocido,no
53,empresarix,casadx,universitario/terciario,no,49,no,si,celular,23,jul,2008,419,5,-1,0,desconocido,no
40,gestion,casadx,universitario/terciario,no,3,si,si,desconocido,19,may,2008,151,1,-1,0,desconocido,no
60,trabajadora casas particulares,casadx,primario,no,921,no,no,telefono fijo,30,jul,2008,23,15,-1,0,desconocido,no
50,gestion,casadx,universitario/terciario,no,964,si,no,desconocido,6,may,2008,323,1,-1,0,desconocido,no
50,operarix,casadx,primario,no,-98,no,si,celular,8,ago,2008,550,2,-1,0,desconocido,no
44,operarix,casadx,secundario,no,6491,si,no,desconocido,29,may,2008,244,1,-1,0,desconocido,no
55,jubiladx,casadx,primario,no,173,no,no,celular,7,ago,2008,168,2,-1,0,desconocido,no
33,gestion,casadx,universitario/terciario,no,4,si,si,celular,24,jul,2008,604,1,-1,0,desconocido,no
46,operarix,casadx,primario,si,575,no,no,celular,6,ago,2008,127,3,-1,0,desconocido,no
46,operarix,casadx,desconocido,no,8,no,no,celular,11,ago,2008,79,6,-1,0,desconocido,no
57,jubiladx,casadx,universitario/terciario,no,53,no,no,telefono fijo,29,jul,2008,539,2,-1,0,desconocido,no
53,gestion,casadx,secundario,no,4601,si,no,desconocido,20,jun,2008,100,4,-1,0,desconocido,no
35,empresarix,casadx,secundario,no,313,si,no,celular,15,jul,2008,479,1,-1,0,desconocido,no
30,servicios,solterx,secundario,no,9720,no,si,celular,20,nov,2008,255,2,-1,0,desconocido,no
31,independiente,solterx,universitario/terciario,no,120,si,no,desconocido,8,may,2008,239,2,-1,0,desconocido,no
44,gestion,casadx,primario,no,107,no,no,desconocido,24,jun,2008,183,3,-1,0,desconocido,no
47,administrador,casadx,secundario,no,533,no,si,desconocido,9,jun,2008,128,1,-1,0,desconocido,no
37,jubiladx,casadx,secundario,no,-252,no,no,celular,22,jul,2008,438,3,-1,0,desconocido,no
32,operarix,solterx,secundario,no,70,si,no,desconocido,26,may,2008,118,6,-1,0,desconocido,no
46,empresarix,solterx,universitario/terciario,no,580,si,no,desconocido,13,may,2008,36,1,-1,0,desconocido,no
32,administrador,casadx,universitario/terciario,no,233,si,no,celular,20,nov,2008,102,4,-1,0,desconocido,no
42,tecnico,casadx,universitario/terciario,no,1619,no,no,celular,4,ago,2008,148,1,-1,0,desconocido,no
39,trabajadora casas particulares,casadx,primario,no,562,no,no,celular,12,ago,2008,234,2,-1,0,desconocido,no
34,operarix,casadx,secundario,no,103,si,si,desconocido,8,may,2008,956,2,-1,0,desconocido,no
40,servicios,casadx,secundario,no,574,si,no,desconocido,15,may,2008,68,3,-1,0,desconocido,no
45,operarix,casadx,secundario,no,221,no,si,celular,25,ago,2008,153,4,-1,0,desconocido,no
32,empresarix,solterx,universitario/terciario,no,890,si,si,celular,28,ago,2008,27,10,-1,0,desconocido,no
41,gestion,solterx,universitario/terciario,no,0,si,no,celular,23,jul,2008,122,5,-1,0,desconocido,no
45,independiente,casadx,secundario,no,830,no,no,celular,19,nov,2008,180,1,111,2,fallo,no
36,servicios,casadx,secundario,no,247,si,no,desconocido,26,may,2008,247,1,-1,0,desconocido,no
48,tecnico,casadx,secundario,no,1764,si,no,desconocido,14,may,2008,125,2,-1,0,desconocido,no
31,gestion,solterx,universitario/terciario,no,-307,si,si,desconocido,26,may,2008,91,2,-1,0,desconocido,no
50,empresarix,solterx,universitario/terciario,no,0,si,no,desconocido,19,jun,2008,638,1,-1,0,desconocido,no
41,operarix,solterx,secundario,no,277,si,no,desconocido,7,may,2008,2177,4,-1,0,desconocido,no
53,independiente,casadx,secundario,no,1066,si,no,celular,18,nov,2008,110,1,186,3,fallo,no
58,desempleadx,solterx,secundario,no,1013,si,no,celular,30,jul,2008,341,5,-1,0,desconocido,no
31,administrador,solterx,universitario/terciario,no,0,si,si,desconocido,23,may,2008,181,1,-1,0,desconocido,no
37,trabajadora casas particulares,solterx,primario,no,1088,no,no,desconocido,17,jun,2008,131,2,-1,0,desconocido,no
29,tecnico,solterx,universitario/terciario,no,406,si,no,celular,17,jul,2008,119,1,-1,0,desconocido,no
30,servicios,casadx,secundario,no,152,si,no,desconocido,9,may,2008,115,2,-1,0,desconocido,no
46,gestion,divorciadx/viudx,universitario/terciario,no,302,no,no,celular,18,ago,2008,80,13,-1,0,desconocido,no
47,gestion,solterx,universitario/terciario,no,-295,no,si,celular,22,jul,2008,333,2,-1,0,desconocido,no
36,gestion,casadx,primario,no,5427,no,no,desconocido,12,jun,2008,398,1,-1,0,desconocido,no
36,empresarix,casadx,desconocido,no,298,si,no,desconocido,8,may,2008,215,1,-1,0,desconocido,no
37,operarix,casadx,desconocido,no,-1050,si,no,desconocido,2,jun,2008,548,2,-1,0,desconocido,no
44,empresarix,casadx,universitario/terciario,no,1631,si,no,celular,17,nov,2008,81,1,195,2,fallo,no
27,tecnico,casadx,secundario,no,0,si,no,celular,28,jul,2008,55,6,-1,0,desconocido,no
48,administrador,divorciadx/viudx,secundario,no,0,no,si,celular,11,jul,2008,487,3,-1,0,desconocido,no
50,gestion,casadx,secundario,no,2910,no,no,telefono fijo,19,nov,2008,433,1,113,1,fallo,no
44,administrador,casadx,secundario,no,0,si,no,desconocido,23,may,2008,82,2,-1,0,desconocido,no
44,gestion,casadx,universitario/terciario,no,58,si,no,celular,17,nov,2008,48,1,126,3,fallo,no
45,operarix,casadx,primario,no,4170,si,si,desconocido,20,may,2008,114,3,-1,0,desconocido,no
32,independiente,casadx,secundario,no,-1668,si,si,celular,16,jul,2008,166,6,-1,0,desconocido,no
56,servicios,divorciadx/viudx,secundario,no,450,no,no,desconocido,9,jun,2008,47,1,-1,0,desconocido,no
57,gestion,casadx,universitario/terciario,no,2266,no,no,celular,5,ago,2008,306,1,-1,0,desconocido,no
34,gestion,solterx,universitario/terciario,no,618,si,no,desconocido,3,jun,2008,119,4,-1,0,desconocido,no
40,administrador,solterx,secundario,no,-186,si,si,celular,11,jul,2008,154,2,-1,0,desconocido,no
36,tecnico,divorciadx/viudx,secundario,no,861,no,no,telefono fijo,29,ago,2008,140,2,-1,0,desconocido,no
44,tecnico,casadx,universitario/terciario,no,1707,no,no,celular,8,ago,2008,406,3,-1,0,desconocido,no
47,gestion,casadx,universitario/terciario,no,5999,si,no,celular,7,ago,2008,90,2,-1,0,desconocido,no
56,operarix,casadx,primario,no,186,si,no,desconocido,2,jun,2008,108,4,-1,0,desconocido,no
35,servicios,casadx,secundario,no,0,no,no,desconocido,30,may,2008,147,9,-1,0,desconocido,no
35,gestion,casadx,universitario/terciario,no,0,no,no,celular,17,jul,2008,127,5,-1,0,desconocido,no
31,gestion,solterx,universitario/terciario,no,573,no,no,celular,12,ago,2008,138,2,-1,0,desconocido,no
54,operarix,casadx,secundario,no,233,si,no,desconocido,19,may,2008,220,3,-1,0,desconocido,no
46,operarix,casadx,secundario,no,723,no,no,celular,8,ago,2008,63,2,-1,0,desconocido,no
50,gestion,casadx,universitario/terciario,no,4654,no,no,celular,17,nov,2008,251,2,-1,0,desconocido,no
38,gestion,casadx,universitario/terciario,no,66,si,no,desconocido,8,may,2008,124,1,-1,0,desconocido,no
58,tecnico,casadx,secundario,no,4299,si,no,desconocido,29,may,2008,348,3,-1,0,desconocido,no
47,operarix,casadx,primario,si,-1385,si,si,desconocido,15,may,2008,77,1,-1,0,desconocido,no
51,empresarix,divorciadx/viudx,desconocido,no,-57,si,no,desconocido,29,may,2008,175,1,-1,0,desconocido,no
60,jubiladx,casadx,primario,no,838,no,no,celular,9,jul,2008,147,1,-1,0,desconocido,no
32,tecnico,divorciadx/viudx,secundario,no,0,no,no,celular,19,ago,2008,103,4,-1,0,desconocido,no
56,jubiladx,casadx,primario,no,842,no,si,desconocido,5,jun,2008,108,1,-1,0,desconocido,no
41,tecnico,casadx,universitario/terciario,no,-378,si,si,desconocido,19,jun,2008,252,2,-1,0,desconocido,no
40,gestion,casadx,secundario,no,752,no,si,desconocido,17,jun,2008,717,1,-1,0,desconocido,no
52,gestion,casadx,universitario/terciario,no,1564,si,no,celular,17,jul,2008,493,1,-1,0,desconocido,no
