id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28358578,Palermo Soho- City View Studio 18 floor,757597,Andres,Villa Crespo,-34.59001,-58.43798,Entire home/apt,5800,3,1,26-10-2019,1,2,329
28359070,Lo Dionisíaco,214113780,Marcela Patricia,Palermo,-34.58242,-58.42187,Entire home/apt,2392,3,23,23-10-2019,2.18,1,56
28359164,Apartment in the best of belgrano,214119965,Marisa  Josefa,Belgrano,-34.56894,-58.45965,Entire home/apt,1375,4,8,07-10-2019,0.57,1,34
28359644,Depto muy luminoso zona Nuñez Edificio a Estrenar,44168030,Dana,Nuñez,-34.54974,-58.45604,Entire home/apt,1076,3,14,18-11-2019,1.09,18,173
28361401,Comfortable apartment near 9 de Julio Avenue,9859034,Sabrina,Retiro,-34.59744,-58.38175,Entire home/apt,2212,3,43,11-11-2019,3.19,1,135
28363629,Moderno Apartamento en el mejor barrio Las Cañitas,140314442,Mario,Palermo,-34.56905,-58.43233,Entire home/apt,4724,2,2,29-09-2018,0.14,1,359
28365108,"=LUZ, CALIDEZ Y TRANQUILIDAD=",214147976,Leila,Caballito,-34.61144,-58.43616,Private room,718,3,7,03-08-2019,0.5,1,4
28365902,"Calm, comfy and lovely apt. Plaza San Martin",214159697,DowntownBA,Retiro,-34.59734,-58.37793,Entire home/apt,4484,1,9,12-09-2019,0.65,1,339
28366293,Departamento hiper cómodo en el abasto!,197571259,Damian,Balvanera,-34.60127,-58.40781,Entire home/apt,2631,3,43,24-11-2019,2.98,1,310
28366617,"Habitación ""Armonía"" Belgrano",126255673,Ana Maria,Belgrano,-34.56363,-58.45943,Private room,718,2,4,02-09-2019,0.29,1,169
28367627,HOTEL MASTER SUITE DEVOTO-APART GOLD,80329529,Agustina,Villa Devoto,-34.60717,-58.5157,Private room,8670,1,0,,,7,180
28377871,"Depto en Las Cañitas, Luz y Tranquilidad",5355504,Guille,Palermo,-34.5715,-58.43364,Entire home/apt,1435,30,0,,,1,0
28378855,Studio-Apartamento en Recoleta calle Guido,140796187,Patricio,Recoleta,-34.58978,-58.39097,Entire home/apt,2990,2,39,17-11-2019,2.75,1,273
28380288,Habitación en  Palermo,178690853,Sebastian,Palermo,-34.59526,-58.41717,Private room,837,1,42,24-10-2019,2.94,1,146
28381316,Hermoso departamento con piscina,214267324,Silvina,Villa Crespo,-34.59978,-58.43808,Entire home/apt,777,3,0,,,1,358
28381326,Barracas Casa. Habitación Simple con Baño Privado.,149053427,Christian Matias,Barracas,-34.63714,-58.37352,Private room,957,2,0,,,1,363
28381766,Palermo Apartment-TODO LUZ Y SOL!,52088060,Ba,Palermo,-34.57486,-58.42267,Entire home/apt,43529,150,0,,,7,364
28383030,Beautiful Little House in Saavedra,56087113,Delfina,Saavedra,-34.55465,-58.47788,Entire home/apt,1913,2,3,11-05-2019,0.23,1,4
28383501,Depto 2 ambientes. Cercanías Congreso de la Nación,191176376,German,Balvanera,-34.61319,-58.39451,Entire home/apt,1256,1,84,01-11-2019,5.86,1,2
28385565,Habitación con baño en tradicional casa del Abasto,101289912,Flavia,Almagro,-34.60372,-58.41689,Private room,478,1,3,21-11-2019,3,1,186
28386072,Petite Apartament (Villa Crespo),214304592,Daniel,Parque Chas,-34.58531,-58.47441,Entire home/apt,1196,2,22,02-10-2019,1.52,2,175
28386809,Light-Filled Studio in Heart of Palermo Hollywood,29514058,Andre,Palermo,-34.57837,-58.44013,Entire home/apt,2631,2,44,22-11-2019,3.05,1,118
28387151,"¡OFERTA! Nuevo y con mucha luz! 
Cozy Apartment!",108174270,Mara,Belgrano,-34.55416,-58.43931,Entire home/apt,2033,2,22,13-10-2019,1.62,2,158
28389115,BELLO APARTAMENTO EN PALERMO,44622232,Claudia,Palermo,-34.57982,-58.40972,Entire home/apt,2990,7,6,19-05-2019,0.44,3,288
28389330,Como en casa!,214329880,Julieta,Boca,-34.64379,-58.36487,Private room,837,1,4,18-11-2018,0.28,1,0
28389969,Comfy Apartment with domes city view in BA,114734917,Ludmila,Retiro,-34.59665,-58.37789,Entire home/apt,1614,2,22,12-10-2019,1.66,3,176
28390159,"Palermo Hollywood: gym,  2 piscinas, sauna, etc",37715440,Graciela,Palermo,-34.57828,-58.43866,Entire home/apt,3229,4,38,24-11-2019,2.81,2,144
28390521,Enjoy Palermo,129774819,Edgardo Hector,Palermo,-34.58414,-58.43867,Entire home/apt,2990,2,9,15-05-2019,0.66,1,285
28393159,Beautiful apartament. Tourist área!!,214360314,Guillermo,Balvanera,-34.59958,-58.40094,Private room,658,1,0,,,2,179
28400478,Departamento Deluxe Pueyrredon 1240 (7 personas),161620551,Guillermo,Recoleta,-34.59688,-58.40222,Private room,6816,2,1,21-04-2019,0.14,31,365
28402201,Depto. monoambiente con hermosa vista en Belgrano,36564453,Sandra,Belgrano,-34.55539,-58.44859,Entire home/apt,4783,1,4,17-10-2019,0.38,9,365
28402255,Espléndido departamento en Palermo,147203664,Stella Maris,Palermo,-34.59334,-58.41658,Entire home/apt,1734,30,0,,,1,93
28404582,"Big apartment in Belgrano, Buenos Aires",149561644,Dario Miguel,Colegiales,-34.56826,-58.45118,Entire home/apt,1734,5,1,30-01-2019,0.1,1,194
28406129,"El Hormiguero, casa de amistad",101432505,Facundo,Caballito,-34.60648,-58.45886,Private room,837,3,0,,,1,151
28406945,Recoleta con patio y parrilla privada,5555253,Eugenia,Recoleta,-34.59068,-58.3988,Entire home/apt,5142,3,31,23-11-2019,2.4,1,288
28408375,Mi Espacio Porteño,161576424,Guillermo,Almagro,-34.60449,-58.41852,Entire home/apt,1674,2,7,06-08-2019,0.68,1,90
28409316,New and Modern House in Palermo Hollywood,214482903,Maria Juliana,Palermo,-34.57915,-58.43162,Entire home/apt,5381,2,68,17-11-2019,4.85,2,286
28409453,Habitacion en Agronomia,214484041,Juan Andres,Agronomia,-34.58881,-58.49196,Private room,478,1,9,20-06-2019,0.66,1,71
28409750,Cozy apartment. Residential area BA.,30480233,Gaby,Villa Del Parque,-34.59862,-58.48332,Entire home/apt,2810,2,9,25-08-2019,0.72,2,325
28410534,"Beautiful Loft in Raggio Palace, Historic District",155177595,Alberto,Monserrat,-34.61079,-58.37412,Entire home/apt,2093,3,0,,,1,171
28410780,INSPIRE BA Apartments,166416489,Roxana,Colegiales,-34.57376,-58.45516,Entire home/apt,1973,1,90,20-11-2019,6.44,1,332
28411848,Warm studio in the heart of Recoleta,214504736,Carmen,Recoleta,-34.58902,-58.40253,Entire home/apt,2033,2,46,11-11-2019,3.42,1,119
28412294,Moderno 2 ambientes en Palermo/Zona UP Inmejorable,214509108,Leandro,Recoleta,-34.59632,-58.414,Entire home/apt,1614,3,18,16-10-2019,1.24,1,346
28413080,Luz y Arte en Monserrat.,67642297,Lucilla,Monserrat,-34.61198,-58.37291,Entire home/apt,1614,2,24,23-11-2019,1.74,1,147
28414110,Recoleta. Grande y comodo. Cerca de todo!,49126143,Pato,Recoleta,-34.59625,-58.39546,Entire home/apt,4185,7,1,19-08-2019,0.3,1,304
28414872,Beautiful  Apartment in the Heart of Buenos Aires,1360312,Mauricio,San Nicolas,-34.60069,-58.3926,Entire home/apt,5979,5,3,27-07-2019,0.26,1,179
28424738,"Departamento Floresta amplio, cálido y luminoso",208341783,Nahir,Floresta,-34.63108,-58.48451,Entire home/apt,1854,3,9,24-04-2019,0.64,1,86
28426459,Boedo Casa Arte y Familia,214598092,Rocío Y Javier,Boedo,-34.62266,-58.42495,Entire home/apt,4783,3,1,24-11-2018,0.08,2,365
28426579,Moderno Studio en el centro Porteño - Queen,26315253,Cecilia,San Nicolas,-34.60754,-58.38886,Entire home/apt,2093,15,1,11-05-2019,0.15,2,0
28426673,Lindo departamento en el centro de Palermo Soho.,67734906,Juan Pedro,Palermo,-34.59215,-58.43284,Entire home/apt,1614,3,0,,,1,302
28427014,Departamento con parrilla balcon piscina y cochera,102358720,Juan,Palermo,-34.57509,-58.43799,Entire home/apt,2810,1,10,03-11-2019,0.71,4,77
28428024,Gorgeous and spacious apartment in Recoleta,57143041,Mariana,Recoleta,-34.58765,-58.38561,Entire home/apt,7175,3,4,30-03-2019,0.29,1,165
28428149,POSADAS APARTAMENTS,214610742,Julia,Recoleta,-34.58736,-58.38646,Private room,3827,4,0,,,13,64
28429740,MONOAMBIENTE EN RECOLETA,214621493,Maria,Recoleta,-34.58795,-58.38929,Entire home/apt,7175,2,0,,,1,88
28430035,Monoambiente en las Cañitas,69060259,Jose Maria,Palermo,-34.56523,-58.44077,Entire home/apt,1495,3,41,22-11-2019,2.92,1,28
28433289,Departamento Palermo,214625114,Martina,Palermo,-34.58107,-58.41086,Entire home/apt,3169,1,7,07-03-2019,0.51,1,137
28435063,Bed And Breakfast En Balvanera,523049,Hotel La Barca,Balvanera,-34.61106,-58.40158,Private room,1555,1,6,03-11-2019,0.42,2,68
28435444,Departamento confortable excelente ubicacion,214662747,Norma,Retiro,-34.59693,-58.38593,Entire home/apt,1794,2,12,22-03-2019,0.84,1,359
28435592,Full of Sunlight Recoleta Shared Appartment,23912967,Julie,Retiro,-34.59088,-58.38658,Private room,11958,90,0,,,2,359
28435678,Departamento divino en plena ciudad e Bs As,165827026,Maria,Monserrat,-34.61089,-58.37421,Private room,4783,1,6,12-11-2018,0.42,2,365
28436909,Shvili,214674801,Katerina,Villa Crespo,-34.5962,-58.43163,Private room,1256,1,9,27-10-2019,0.62,2,90
28437859,Palermo Hollywood Vacation Apartment for 3,85699343,Laura,Chacarita,-34.58804,-58.43966,Entire home/apt,2691,3,9,11-11-2019,0.66,2,342
28438321,Silencioso Dto en Almagro,174451786,Maxi,Almagro,-34.60317,-58.4198,Entire home/apt,777,3,10,15-11-2019,0.72,1,9
28439223,Best spot in Buenos Aires - modern Recoleta loft,45482337,Virginia,Recoleta,-34.58972,-58.39159,Entire home/apt,2990,4,9,02-11-2019,0.71,2,338
28439335,1444 Bartolome Mitre One Bedroom Apartment,214694146,Luciana,San Nicolas,-34.60757,-58.3877,Entire home/apt,3289,2,61,21-11-2019,4.8,1,260
28439675,Casa En Monte Castro,196572496,Sussan,Monte Castro,-34.62377,-58.51647,Entire home/apt,1495,2,5,13-10-2019,0.37,1,178
28439894,Great apartment at Palermo Hollywood / Los Arcos,6014985,Maria,Palermo,-34.58041,-58.43068,Entire home/apt,2511,3,45,30-10-2019,3.11,1,172
28439947,House in the heart of Recoleta for 5 people,214697307,Lucas,Recoleta,-34.58831,-58.39244,Entire home/apt,3408,4,36,31-10-2019,2.49,2,83
28440535,Hermoso Duplex en la mejor zona de Palermo,23664696,Juan,Palermo,-34.56911,-58.43256,Entire home/apt,4006,2,2,29-09-2018,0.14,1,0
28441176,palermo soho para cuatro,207887245,Maria,Palermo,-34.5877,-58.43531,Entire home/apt,1854,2,76,18-11-2019,5.77,1,208
28442544,Amazing apartment in Palermo Queens,4143666,Milagros,Villa Crespo,-34.59782,-58.43145,Entire home/apt,2392,1,17,18-11-2019,1.41,4,180
28442705,"""La Agustina"", Habit c baño priv parque y piscina",214721175,Nestor,Versalles,-34.62587,-58.52319,Private room,3289,1,0,,,2,160
28442772,"Hermoso departamento, luminoso y bien ubicado",214720267,Ravi Andres,Palermo,-34.5972,-58.41726,Entire home/apt,3169,2,4,28-11-2018,0.29,1,0
28446282,"Departamento moderno, impecable c/terraza Recoleta",51270788,Antonella,Retiro,-34.59787,-58.38326,Entire home/apt,2392,2,11,14-07-2019,0.81,1,365
28451967,Cómodo y tranquilo.,202228531,Ariela,Caballito,-34.62595,-58.4473,Private room,718,30,2,01-05-2019,0.23,1,180
28455174,Hermoso departamento familiar en Villa Crespo,214802133,Fede,Villa Crespo,-34.5934,-58.44181,Entire home/apt,2392,1,3,10-11-2019,2.05,1,352
28455175,Corazón de Villa Crespo,10472466,Germán,Villa Crespo,-34.59693,-58.42772,Entire home/apt,2392,3,2,28-10-2018,0.15,1,179
28456963,Casa ardeco André kalnay. Cerca de San Telmo.,214814708,Victoria,Constitucion,-34.62512,-58.39023,Private room,598,30,1,29-09-2018,0.07,1,87
28457137,Cute-Clean-Safe Monoambiente Villa Crespo/Palermo,24710111,Inés,Villa Crespo,-34.59739,-58.43072,Entire home/apt,1315,1,12,24-11-2019,0.85,2,98
28457490,Hermosas habitaciones en caballito.  2 subtes,161338188,Sil,Caballito,-34.61345,-58.43332,Private room,1136,2,5,17-11-2019,0.41,2,365
28457584,SUITE DE LUJO,161620551,Guillermo,San Nicolas,-34.60246,-58.37933,Entire home/apt,1794,1,3,09-07-2019,0.31,31,365
28458175,Recycled for 4 people - Central area of Bs As,192853733,Alessia,Retiro,-34.59302,-58.38054,Hotel room,3528,1,4,14-12-2018,0.29,28,355
28458828,#Monoambiente en Palermo Queens con piscina,144657929,Marisa,Villa Crespo,-34.59478,-58.43987,Entire home/apt,1315,2,19,13-11-2019,1.38,1,137
28459150,Departamento Deluxe Pueyrredon 1240 (6 personas),161620551,Guillermo,San Nicolas,-34.60258,-58.37938,Private room,6458,2,0,,,31,365
28460083,Luminoso Loft en Nuñez,14753085,Florencia,Belgrano,-34.5581,-58.46533,Entire home/apt,1794,4,13,25-10-2019,1.17,2,89
28460362,"Esmeralda 625, Downtown 6th floor",51136624,Cecilia Y Carlos,San Nicolas,-34.60164,-58.37866,Entire home/apt,2093,2,7,12-11-2019,0.53,4,356
28460431,Esmeralda 4 Piso,51136624,Cecilia Y Carlos,San Nicolas,-34.60127,-58.37867,Entire home/apt,1913,2,52,03-11-2019,3.64,4,360
28462561,Coqueto estudio en la mejor zona de BS AS,27257628,Mabel,Palermo,-34.5691,-58.43122,Entire home/apt,3289,5,9,30-03-2019,0.68,1,0
28462645,"Studio apartment in Recoleta, Buenos Aires",107699763,Olivia,Recoleta,-34.58626,-58.38869,Entire home/apt,2392,7,3,28-09-2018,0.2,1,0
28462925,SanTelmo 3 ambientes Excelente ubicación y vista,153313753,Patricia,San Telmo,-34.62133,-58.37402,Entire home/apt,1794,4,1,01-03-2019,0.11,2,150
28463033,Departamento Luminoso,124397457,Adrian,Caballito,-34.60932,-58.44079,Entire home/apt,2392,5,2,03-08-2019,0.5,1,90
28463476,Departamento 3 ambientes - congreso,214855004,Maximiliano,Balvanera,-34.60894,-58.39719,Entire home/apt,2691,2,7,14-10-2019,0.53,3,339
28464231,Beautiful room in very comfortable and cozy flat.,159251731,Dina,Villa Crespo,-34.59508,-58.44683,Private room,1196,1,7,09-07-2019,0.54,1,172
28466037,ARAOZ APART en Palermo. Piscina . Vigilancia 24 hs,214884078,Viviana De Los Angeles,Palermo,-34.58987,-58.42127,Entire home/apt,1555,2,60,20-11-2019,4.2,1,89
28466188,My homely space,214887889,Agustina Emilia,Balvanera,-34.59985,-58.41157,Private room,837,1,0,,,1,0
28469621,Lovely apartment in the heart of BA,123110802,Geo,Caballito,-34.62361,-58.44227,Entire home/apt,1734,3,11,04-11-2019,0.84,2,127
28479129,Moderno Depto. Palermo-Las Cañitas C/Cochera!,458989,Martin,Palermo,-34.56627,-58.43713,Entire home/apt,4484,10,2,31-07-2019,0.22,1,188
28482177,Apartment Thames 450,214993703,Natalia,Villa Crespo,-34.59715,-58.4447,Entire home/apt,1196,90,0,,,1,365
28482240,PRIVATE JACUZZI♥SPA♥PALERMOSOHO♥BESTLOC♥WiFi♥WINES,6843477,Eduardo,Palermo,-34.58956,-58.42695,Entire home/apt,5680,1,69,10-11-2019,5.1,1,211
28483747,Stylish Appartament in Cañitas - Palermo,153686,Patricia,Palermo,-34.5693,-58.43495,Entire home/apt,5082,5,0,,,1,365
28485115,Lovely apartment in the heart of BA - English,123110802,Geo,Caballito,-34.62304,-58.44307,Entire home/apt,1196,3,5,05-09-2019,0.35,2,127
28485298,Oasis: sunny apartment with private garden,1539514,Agustin,Belgrano,-34.55815,-58.4551,Entire home/apt,2571,4,2,25-11-2018,0.16,1,9
28486191,Moderno apartamento tipo studio en Abasto de Bs As,142804655,Maria Emilia,Balvanera,-34.6019,-58.40913,Entire home/apt,1196,1,31,11-11-2019,2.24,1,144
28486818,PALERMO Private room  connected neighborhood,215018308,Graciela,Palermo,-34.56447,-58.43605,Private room,897,3,18,23-11-2019,1.3,1,72
28487924,SUITE DELUXE,161620551,Guillermo,San Nicolas,-34.60282,-58.37893,Private room,3588,1,2,23-09-2018,0.14,31,365
28489516,Habitación en departamento moderno y céntrico,101960651,Vanesa,Balvanera,-34.61426,-58.39424,Private room,2392,1,0,,,1,0
28490023,Departamento con pileta en Recoleta,6062813,Joaquin,Recoleta,-34.59192,-58.39694,Entire home/apt,5023,4,48,14-11-2019,3.36,26,149
28490027,Apartamento amigable <3,166485436,Valentina,Almagro,-34.6084,-58.42325,Entire home/apt,777,90,0,,,1,83
28490706,ALTO PALERMO  SHOPPING - 2 BDR APARTMENT,215054484,Angeles & Rodrigo,Recoleta,-34.58826,-58.40883,Entire home/apt,3887,2,15,27-04-2019,1.14,2,0
28491290,Departamento centro Super luminoso !!! 3 a 4 pax,49480723,Delia Concepcion,Recoleta,-34.59638,-58.414,Entire home/apt,5381,5,1,26-10-2018,0.08,24,267
28491480,Cozy private room in the heart of Villa del Parque,215063588,Irma,Villa Del Parque,-34.60516,-58.49433,Private room,897,1,14,06-11-2019,1,1,149
28492466,BEST VIEW in Puerto Madero with balcony terrace,105912968,Luciano,Puerto Madero,-34.62076,-58.36491,Entire home/apt,5979,2,16,05-11-2019,1.18,1,278
28492702,Monoambiente luminoso en el Centro Porteño,43252259,Luciana,Retiro,-34.5925,-58.37893,Entire home/apt,1076,1,29,17-11-2019,2.06,1,125
28493362,Penthouse with terrace in Palermo Chico-,151974354,Lucila Amand,Palermo,-34.57949,-58.40634,Private room,1375,1,2,29-10-2018,0.15,2,146
28494448,"Depto 2 amb Plaza Italia, Palermo",14015166,Sandra Orli,Palermo,-34.58246,-58.42178,Entire home/apt,2153,5,3,11-04-2019,0.21,4,364
28494744,Apartamento Recoleta,147843148,Renzo,Recoleta,-34.585,-58.39437,Entire home/apt,3588,2,30,22-11-2019,2.18,1,209
28495797,Tu lugar en Palermo Hollywood,81555726,Claudia,Palermo,-34.57917,-58.43513,Entire home/apt,1794,2,4,03-10-2019,0.34,3,155
28496330,Hermoso Rincón en el centro de la ciudad,63380680,Lucia,Recoleta,-34.59171,-58.39855,Entire home/apt,2990,2,26,08-11-2019,1.81,1,89
28507832,"Studio de diseño,  excelente ubicación y equipado",130173346,Maria Ines,Retiro,-34.59736,-58.37313,Entire home/apt,1375,2,9,20-01-2019,0.63,2,47
28508102,New Modern Apartment Best Location  Belgrano CABA,37943739,Marcos,Belgrano,-34.56552,-58.45052,Entire home/apt,4484,3,18,09-11-2019,1.31,1,260
28509198,San Telmo charming apartment ideal for a couple,56246986,SanTelmo,San Telmo,-34.61968,-58.37419,Entire home/apt,1614,7,5,28-08-2019,0.39,1,83
28509739,"Cozy Private room + Tango, for WOMEN",1675093,Cintia,Caballito,-34.61809,-58.4311,Private room,718,1,5,16-09-2019,1,3,289
28510738,2 ambientes en Palermo,50216968,Melanie,Palermo,-34.57076,-58.44138,Entire home/apt,1674,3,0,,,1,0
28511741,Hogar calido y comodo. Hermosa zona.,106509694,Lourdes,Palermo,-34.5742,-58.43165,Entire home/apt,2990,5,6,28-02-2019,0.41,1,362
28511946,Sophisticated 1 BR with stunning view and location,74125505,Elissa,Palermo,-34.5793,-58.40687,Entire home/apt,5979,5,1,06-08-2019,0.27,9,326
28513496,Recoleta. Av Santa Fe 1277.,58072467,Ivone,Retiro,-34.59575,-58.38471,Private room,897,2,18,17-01-2019,1.25,1,1
28514906,Luxury PENTHOUSE /Palermo Hollywood,46973228,Pablo,Palermo,-34.58297,-58.44161,Entire home/apt,2990,2,5,13-11-2018,0.36,5,31
28516122,"...""Cerca de casi TODO..."".Y cómo en casa...",214485908,Sandra Y Francisco,Retiro,-34.59642,-58.38104,Entire home/apt,2093,2,33,19-03-2019,2.34,1,193
28517381,Unique Palermo Condo Studio with Balcony and Swimming Pool,17595803,Alexis,Palermo,-34.57677,-58.43992,Entire home/apt,3887,2,73,22-11-2019,5.28,3,277
28517389,Casa Sarmiento,125688148,Enrique,Balvanera,-34.60683,-58.39352,Private room,897,3,9,30-03-2019,0.63,2,90
28517493,Beautiful bright apt quiet location close Palermo,33852077,,Chacarita,-34.58186,-58.45619,Entire home/apt,1794,6,0,,,2,0
28518117,Tu espacio en Balvanera - KiaRo Space  -,215245475,Julia,Balvanera,-34.60941,-58.40851,Shared room,478,1,0,,,1,365
28518396,Iluminada haus. OBELISCO 400 mts.,205537496,Anabel,San Nicolas,-34.60353,-58.38943,Entire home/apt,2153,3,7,12-11-2018,0.49,5,346
28518651,Departamento moderno con vista en Palermo.,215246602,Victoria,Palermo,-34.58286,-58.4345,Entire home/apt,3946,3,21,05-05-2019,1.56,1,89
28518934,A ESTRENAR! Departamento en Villa Urquiza,58340911,Ivo,Villa Urquiza,-34.57665,-58.49444,Entire home/apt,1256,5,7,25-09-2019,0.48,1,329
28519044,Habitación Privada Inmejorable ubicación Recoleta,94983424,Ariel R.,Recoleta,-34.59299,-58.40123,Private room,1196,2,21,09-11-2019,1.74,2,84
28520488,"Cozy Aparment in Palermo, next to Japanese Garden",37492551,Pablo,Palermo,-34.5772,-58.40592,Entire home/apt,2691,21,0,,,7,363
28521024,Great Apartment in Libertador near Bosques Palermo,37492551,Pablo,Palermo,-34.57957,-58.40688,Entire home/apt,3588,21,0,,,7,362
28521166,Luminoso PH en Chacarita con parrilla y terraza,8537471,Tomás,Chacarita,-34.58615,-58.4517,Entire home/apt,2451,2,12,27-01-2019,0.86,1,0
28521491,Excelente depto. en zona elegante de Buenos Aires,54680399,Susana,Retiro,-34.59447,-58.38082,Entire home/apt,359,3,0,,,4,89
28521665,Beautiful apartament. Tourist area!,214360314,Guillermo,Balvanera,-34.60057,-58.40053,Shared room,419,1,0,,,2,365
28522781,Casa Gazza,214733007,Dani,Villa Crespo,-34.59712,-58.4284,Private room,718,2,4,26-11-2018,0.29,1,0
28523018,"Comfortable and functional apartment, Recoleta",37492551,Pablo,Recoleta,-34.59007,-58.3906,Entire home/apt,2691,21,0,,,7,363
28523580,Calido monoambiente,215285828,Nati,Palermo,-34.57388,-58.43885,Entire home/apt,777,1,134,18-11-2019,9.8,3,357
28528028,Habitacion con Baño Privado en Recoleta,189120122,Carolina,Recoleta,-34.58621,-58.39218,Private room,478,30,1,06-12-2018,0.08,3,365
