id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
c1JSHW24e6XqQHxiRgy62A==,Propiedad,2019-11-06,2020-01-21,2019-11-06,-34.646871999999995,-58.550563000000004,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,2.0,1.0,1.0,40.0,34.0,,PH VENTA 2 AMBIENTES RAMOS MEJIA,no paga
n5RDqiv/npBFaQTZ7nnZmA==,Propiedad,2019-11-06,2019-11-19,2019-11-06,-34.5955966314,-58.4477355791,Argentina,Capital Federal,Chacarita,,,,2.0,1.0,1.0,41.0,41.0,,Depto.tipo casa de 2 ambientes en Venta en Chacarita,no paga
wKxdiVcWQEtri7fOtbPwkg==,Propiedad,2019-10-24,9999-12-31,2019-10-24,-34.6644544,-58.48976170000001,Argentina,Capital Federal,Mataderos,,,,3.0,,1.0,144.0,72.0,Mensual,PH - Mataderos,no paga
R7mGOKKdj7V/DyoKPhQu6g==,Propiedad,2020-08-19,2020-08-25,2020-08-19,-34.62031470000001,-58.404838500000004,Argentina,Capital Federal,San Cristobal,,,,3.0,2.0,1.0,40.0,40.0,,PH En San Cristobal.,no paga
fzVb8qWy20GCdDK2wZVN/g==,Propiedad,2020-04-17,2020-08-05,2020-04-17,-34.7043157,-58.608001,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Isidro Casanova,,,3.0,2.0,1.0,,,,"Isidro Casanova, casa 3 amb con garage",no paga
pxKomQEENps71toIdNRiAg==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-31.486720008800003,-64.2537806,Argentina,Córdoba,Córdoba,,,,3.0,,2.0,,130.0,,DUPLEX EN VENTA EN SAN IGNACIO,no paga
nEZX+fD2Um6JpFpiTiKZzw==,Propiedad,2020-06-01,9999-12-31,2020-06-01,-38.013501299999994,-57.53712879999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,2.0,,,,P.H. cuatro ambientes,no paga
xq4mAYALm7PzTINYtuXA9A==,Propiedad,2020-08-21,2020-08-25,2020-08-21,,,Argentina,Capital Federal,Palermo,,,,2.0,1.0,1.0,52.0,50.0,,Excelente 2 ambientes en semipiso con balcón a pulmón verde - Bajas Expenesas,no paga
yPr9u6szJcs/PKwQkyKwlQ==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.6558180192,-58.61224710810001,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Moron Sur,no paga
X99PwBzuMVbLOFEL8gs8+A==,Propiedad,2019-09-19,2019-12-29,2019-09-19,-34.636266,-58.400175,Argentina,Capital Federal,Parque Patricios,,,,3.0,2.0,1.0,124.0,60.0,,VENTA PH 3 AMBIENTES CON TERRAZA A REFACCIONAR,no paga
35FXMpgNvRTUQMb+15WVxg==,Propiedad,2019-09-18,2020-01-19,2019-09-18,-34.67692,-58.630154000000005,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Morón,,,3.0,2.0,1.0,172.0,80.0,,"Ph contrafrente 3 amb con cochera, patio y jardin",no paga
5tV5qjrlOuGtpe57K7ieJw==,Propiedad,2020-03-23,2020-04-01,2020-03-23,-34.618204,-58.480629,Argentina,Capital Federal,Villa Santa Rita,,,,4.0,2.0,2.0,109.0,93.0,,PH RECICLADO! Dos habitaciones / escrit. y terraza,no paga
FwRuGUYk8Uz9IXCJtjcQdA==,Propiedad,2020-07-14,9999-12-31,2020-07-14,,,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,La Reja,,,,,,,,Mensual,PH A ESTRENAR - LA REJA - MORENO,no paga
TGVxSrhOQ4L3vi54ss1WzA==,Propiedad,2020-07-22,9999-12-31,2020-07-22,-37.968503000000005,-57.627974699999996,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,,VENTA PH 3 AMBIENTES CON TERRAZA PROPIA. ZONA MACROCENTRO,no paga
N+2ahvvgN3MxdUD4oo+vwQ==,Propiedad,2020-07-05,2020-10-03,2020-07-05,-34.563934,-58.493720999999994,Argentina,Capital Federal,Villa Urquiza,,,,2.0,1.0,1.0,39.0,39.0,,PH A ESTRENAR/ 2 AMB  V. URQUIZA/APTO PROFESIONAL,no paga
FMQZNldrOG7dnmUwoEs1rQ==,Propiedad,2020-06-16,2020-09-22,2020-06-16,-38.0120951,-57.5685794,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,,,,,PH 3 Ambientes c/ garage - Oportunidad - Zona San Jose,no paga
J8ja1QoJt61IF7adPcR/tw==,Propiedad,2020-08-18,2020-09-04,2020-08-18,-34.5242008836,-58.567453216800004,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,,,5.0,4.0,2.0,150.0,137.0,Mensual,Vta. PH  4 dormitorios distribuídos en dos  unidades independientes,no paga
z6jTSCE5CVOvgDrPkAL9BQ==,Propiedad,2019-10-18,9999-12-31,2019-10-18,-34.7079487,-58.3162465,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Wilde,,,3.0,,2.0,48.0,47.0,Mensual,Venta de casa tipo departamento ph de 3 ambientes en Wilde (26038),no paga
R0gopIwYzkpm1JiBZntA7A==,Propiedad,2020-07-18,2020-08-13,2020-07-18,-34.6039149837,-58.4363525584,Argentina,Capital Federal,Parque Centenario,,,,3.0,2.0,1.0,215.0,95.0,,Depto.tipo casa de 3 ambientes en Venta en Parque centenario,no paga
TB9R0fR+9qIPqGGsJPebGw==,Propiedad,2020-03-06,2020-04-03,2020-03-06,-34.5545216,-58.4830351,Argentina,Capital Federal,Saavedra,,,,4.0,3.0,1.0,210.0,112.0,,Muy buen Ph de 4 ambientes con gran terraza a refaccionar en Saavedra. ,no paga
W8DHf+tFgVcWYqsxZYCf2Q==,Propiedad,2019-12-10,2019-12-23,2019-12-10,-34.66805720000001,-58.53862610000001,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Lomas del Mirador,,,5.0,3.0,1.0,175.0,149.0,,EXCELENTE PH CON ENTRADA INDEPENDIENTE ,no paga
y610yXRs0N6+GQNOivZkvw==,Propiedad,2020-05-18,2020-09-09,2020-05-18,-31.352558600000002,-64.3401296,Argentina,Córdoba,,,,,,2.0,1.0,73.0,73.0,Mensual,PH - Cordoba Capital,no paga
93XeyGDhAkA/qpYvdgYPHw==,Propiedad,2020-04-23,9999-12-31,2020-04-23,-34.66114,-58.551449,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Madero,,,4.0,3.0,2.0,,,,HERMOSA CASA SOBRE LOTE PROPIO EN RAMOS MEJÍA SUR,paga
Xq0gyp+eWVAYAgoYa5GPOg==,Propiedad,2019-09-20,2020-03-12,2019-09-20,-38.0057143,-57.546108600000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,89.0,75.0,,PH DE 3 AMBIENTES CON PATIO EN VENTA MAR DEL PLATA,no paga
1RwoE78Z/L5fmWuIFy5ydg==,Propiedad,2020-05-28,2020-06-01,2020-05-28,-34.596759999999996,-58.425369999999994,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,100.0,100.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo,paga
WJTOBd9YkTjZ3wLl2ZUpOg==,Propiedad,2020-04-12,2020-04-16,2020-04-12,-34.598144042,-58.4165331603,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,72.0,72.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo,no paga
1ga/3mw6msM8nlGRH5KYJg==,Propiedad,2019-11-29,2020-02-25,2019-11-29,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,casa tres ambiente gran terreno,no paga
6Jq619ArMtP2deifM1e92g==,Propiedad,2020-07-19,9999-12-31,2020-07-19,-31.452389,-64.2561125,Argentina,Córdoba,Córdoba,,,,2.0,,2.0,,105.0,,Duplex disponible en manantiales DOS DORMITORIOS,no paga
qeOCtrHdSR68yvye+UQ2Dw==,Propiedad,2020-05-20,9999-12-31,2020-05-20,-38.3898059,-60.27450989999999,Argentina,Buenos Aires Interior,Tres Arroyos,,,,5.0,2.0,1.0,,,,Casa Tipo en lote de 12 x 30 mts.,no paga
sIeEEyPjIOzHkcXO6BZzVA==,Propiedad,2020-05-28,2020-07-03,2020-05-28,-32.970155468099996,-68.8317876257,Argentina,Mendoza,Maipú,,,,6.0,3.0,3.0,,,,Hermosa casa de categoría en barrio privado,paga
odGHxTlZ1JlyOq/60sbulA==,Propiedad,2020-06-29,2020-07-14,2020-06-29,-34.594931700000004,-58.426881099999996,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,77.0,77.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo,paga
TjXQFhK6zd79W+pvSjxtyQ==,Propiedad,2020-04-05,2020-07-24,2020-04-05,-34.7533862784,-58.2921382916,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,2.0,,,,Casa PH en Venta Cond en Quilmes Oeste,no paga
jb5RWCw93OzqFOcFXDHwtQ==,Propiedad,2019-12-16,2019-12-23,2019-12-16,-34.5139808,-58.4904179,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,2.0,1.0,1.0,37.0,37.0,,Excelente PH en Olivos ,no paga
xyEFz1vqBiYcClX2Ts6K8Q==,Propiedad,2020-06-03,2020-06-22,2020-06-03,-37.9790894,-57.589187,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,1.0,,1.0,,,,PH 1 ambiente en Venta,no paga
+M/UijGXQbEFT0U7hpP2zA==,Propiedad,2020-04-08,2020-07-15,2020-04-08,-34.709409724400004,-58.3881660568,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,8.0,7.0,2.0,,,,Casa PH en Venta en Lanus Este,paga
qSaN/7z+1IYMwljmtsVzLA==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.681132339099996,-58.6319625378,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Moron Sur,no paga
i2YXpgaCymPdhXK2oNm+UA==,Propiedad,2019-11-24,2019-11-29,2019-11-24,-32.959058,-60.64482099999999,Argentina,Santa Fe,Rosario,,,,3.0,2.0,1.0,108.0,85.0,,CASA DE PASILLO A LA VENTA A RECICLAR ABASTO,no paga
MvbN3sMSiVHECg8AXU9mNA==,Propiedad,2020-04-14,9999-12-31,2020-04-14,-31.463288899999995,-64.26430690000001,Argentina,Córdoba,Córdoba,,,,3.0,,2.0,,160.0,,Venta DUPLEX PREMIUM de categoría en Manantiales B° Prados y Solares,no paga
qGNoti9JVQ/2eBcSJwE0GQ==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-34.609429673499996,-58.5793957959,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,2.0,1.0,1.0,,,,Departamento Tipo Casa en Venta en Caseros,no paga
Lvb/8+2lLWTISoGrFhxpRw==,Propiedad,2020-03-08,9999-12-31,2020-03-08,-34.5741833,-58.4961579,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,1.0,60.0,60.0,Mensual,PH - Villa Urquiza,no paga
sCZCqWRwjouRQu4p2kbOgA==,Propiedad,2020-06-19,9999-12-31,2020-06-19,-32.994282500000004,-68.67684229999999,Argentina,Mendoza,Maipú,,,,10.0,4.0,3.0,,,,VENDO HERMOSA CASA en Barrio Privado SOLARES DE RODEO DEL MEDIO,paga
z4ByAwkOE8yMiMtMnfLctQ==,Propiedad,2019-11-23,2020-08-05,2019-11-23,,,Argentina,Mendoza,Luján de Cuyo,,,,5.0,3.0,3.0,,,,B° Estancia Bulnes,paga
00nSiPkeKNEeFcoYqt+clQ==,Propiedad,2019-12-23,2020-05-06,2019-12-23,-34.4909831,-58.5226353,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Martínez,,,3.0,,,50.0,50.0,Mensual,Casa en venta en Martinez recientemente renovada.,no paga
zyu/UbqsnoQIERR3bPxhUQ==,Propiedad,2019-12-09,9999-12-31,2019-12-09,-34.6388994,-58.68076070000001,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Ituzaingó,,,4.0,,2.0,90.0,90.0,Mensual,PH - Ituzaingó Norte,no paga
LBdquXc1XDeTqCslexqf0g==,Propiedad,2020-03-05,9999-12-31,2020-03-05,-31.3608465,-64.20874839999999,Argentina,Córdoba,Córdoba,,,,3.0,,3.0,,160.0,,Duplex de 3 Dormitorios en Venta en Nuevo Poeta Lugones,no paga
VnY34jP5icdranTJDtkd5w==,Propiedad,2020-01-06,9999-12-31,2020-01-06,,,Argentina,Capital Federal,,,,,3.0,2.0,1.0,,,,MUY BUEN LOTE.-,no paga
BNXch1cIY1+05Z683hZLig==,Propiedad,2020-02-28,2020-03-11,2020-02-28,-34.59197,-58.42896,Argentina,Capital Federal,Palermo,,,,5.0,4.0,3.0,160.0,160.0,,Depto.tipo casa de 5 ambientes en Venta en Palermo,paga
vqfKndk/RwrNOOz+Gb6qiw==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.7202093009,-58.2573061855,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta en Quilmes Centro,no paga
kPTcUTY1c9sKjMF3X7ufPQ==,Propiedad,2020-03-20,9999-12-31,2020-03-20,-34.538008500000004,-58.5563348,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,3.0,2.0,1.0,36.0,56.0,Mensual,"PH AL FONDO - 3 AMBIENTES CON 2 PATIOS! (92,30 M2) - TOTALMENTE INDEPENDIENTE",no paga
w0MdTmzYcgg2K6CmiWgYuw==,Propiedad,2020-04-17,2020-06-10,2020-04-17,-38.0409554,-57.569246,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,,Casa tres ambientes + departamento.,no paga
6+I1JKMKqkJ72dHjTniQTg==,Propiedad,2020-05-16,2020-06-16,2020-05-16,-34.6839759478,-58.4986352833,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Madero,,,3.0,2.0,1.0,77.0,52.0,,2 PH 3 amb fte c/terraza *a refaccionar*,no paga
3Mf67yFOqnkBD6I3SidQcw==,Propiedad,2019-11-05,2020-07-15,2019-11-05,-34.7046855,-58.3244961,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Wilde,,,4.0,,1.0,172.0,79.0,Mensual,Venta PH tipo casa en Planta Baja de 4amb 2dor 2coch fondo lavadero s/expensas,no paga
aNpGAgEEd49NXbhFoykZuQ==,Propiedad,2019-10-01,9999-12-31,2019-10-01,-34.653291754099996,-58.798118049799996,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,,,,,,,,,Mensual,PH 3 Ambientes en venta con cochera - Moreno Centro,no paga
laWaU4Uqowqfyiel7fxISg==,Propiedad,2019-11-01,2019-12-24,2019-11-01,-34.738421,-58.246922,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Quilmes,,,3.0,2.0,1.0,59.0,42.0,,VENTA PH DOS DORMITORIOS  Y PATIO QUILMES,no paga
kOfuvu4VRceeyVJKs2dIkw==,Propiedad,2020-04-08,2020-10-28,2020-04-08,-34.699230477,-58.340691905,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,2.0,1.0,1.0,,,,Departamento Tipo Casa en Venta en Villa Dominico,no paga
7zjya1jQ24p+i8YujWYJUg==,Propiedad,2020-03-28,9999-12-31,2020-03-28,-37.1145662,-56.8607055,Argentina,Buenos Aires Costa Atlántica,Costa Esmeralda,,,,5.0,3.0,,,,,Costa Esmeralda: Residencial l: Lote 484 Con pileta.,paga
X3zVneScN3PDfOZHrkRd7w==,Propiedad,2020-02-26,9999-12-31,2020-02-26,-38.0289290008,-57.555104568800004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,Al frente en esquina,no paga
MG1xt1wb/4cK6kCT1J1Frw==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-34.641061799999996,-58.4285728,Argentina,Capital Federal,Pompeya,,,,,3.0,1.0,230.0,140.0,Mensual,PH al frente de 4 amb. patio y terraza. SIN EXPENSAS,paga
sJPZ80sHYXA70ZlkNzX5pQ==,Propiedad,2019-11-06,2020-05-29,2019-11-06,-34.663672999999996,-58.562633999999996,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,,,,0.0,,Mensual,ITUZAINGO NORTE,no paga
KvKEviGgKFWbzQ0XMlgewg==,Propiedad,2019-12-29,2020-01-15,2019-12-29,-34.611528,-58.51107,Argentina,Capital Federal,Villa Devoto,,,,3.0,2.0,1.0,105.0,84.0,,Venta PH 3 ambientes con jardin Villa Devoto,paga
LcACqCn2TXA7Jbb2VHdeCw==,Propiedad,2020-04-09,2020-06-12,2020-04-09,-34.71303816,-58.4075758381,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,4.0,3.0,2.0,,,,Departamento Tipo Casa en Venta Cond en Lanus Oeste,no paga
a7fiFNhW3cAKNEO92GLxcA==,Propiedad,2019-09-23,2019-12-17,2019-09-23,-34.593959999999996,-58.498891,Argentina,Capital Federal,Villa Devoto,,,,3.0,2.0,1.0,85.0,59.0,,VENTA PH 3 AMBIENTES PATIO CON PARRILLA Y COCHERA,no paga
A8Ik8q5zvqpALCN5V5onKA==,Propiedad,2020-07-02,2020-10-13,2020-07-02,,,Argentina,Córdoba,Córdoba,,,,5.0,2.0,1.0,,,,"VENTA DE CASA DE 2 DORMITORIOS A RECICLAR, EN EDUARDO MALDONADO 1300",no paga
H1lmf1GdtDS07HINmnyC3g==,Propiedad,2019-11-26,2020-08-05,2019-11-26,,,Argentina,Mendoza,Mayor Drummond,,,,4.0,3.0,2.0,,,,VENDO CASA A ESTRENAR LAR DE DRUMOND,no paga
N2b/fuAwrs2A0iv7Kqw2Vw==,Propiedad,2020-07-25,2020-08-19,2020-07-25,-34.5683481,-58.4857379,Argentina,Capital Federal,Villa Urquiza,,,,,3.0,1.0,158.0,140.0,Mensual,P. H en Villa Urquiza Sin Expensas - Acepta Permuta - Toma Menor Valor,no paga
BkK65OpwoM7n1CPx/e7yxQ==,Propiedad,2020-02-04,2020-09-02,2020-02-04,-34.62839,-58.52588000000001,Argentina,Capital Federal,Versalles,,,,4.0,3.0,2.0,115.0,80.0,,Venta PH 4 ambientes con terraza en Versalles,no paga
Dw2hnnUbq758EkgD7FXxUQ==,Propiedad,2020-04-21,9999-12-31,2020-04-21,-34.632339,-58.505001,Argentina,Capital Federal,Villa Luro,,,,5.0,4.0,2.0,,,,"Casa 5 ambientes sobre lote de 1050 m² con mucho parque, Villa Luro.",paga
UnRfY7Zs6ycxMWCDvsroBg==,Propiedad,2019-11-06,2020-02-18,2019-11-06,-37.9890909,-57.567670400000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,2.0,69.0,53.0,,Ph 2amb en planta baja a estrenar con patio/ Zona Don Bosco,no paga
E+WFvIeBN5U+KQrm3i1qNw==,Propiedad,2019-11-29,2020-01-19,2019-11-29,-34.680664,-58.394142,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Valentín Alsina,,,2.0,1.0,1.0,167.0,84.0,,Venta PH 2 ambientes con terraza propia,no paga
dbKfNu/dijDW+pUHpQ7auw==,Propiedad,2019-10-07,2019-11-22,2019-10-07,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,3.0,,1.0,80.0,55.0,,PH en Venta Ramos Mejia / La Matanza (A001 3861),no paga
2lifh8Ie+xTTn2y22XKslg==,Propiedad,2020-07-15,2020-09-22,2020-07-15,-37.988746,-57.5497363,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,Venta Ph 2 Ambientes Al Frente Reciclado Patio Parrilla Sin Expensas La Perla,no paga
L1IDpGFXAJfcMGEm7RLYLg==,Propiedad,2020-03-21,2020-09-08,2020-03-21,-34.591462,-58.53259499999999,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Lynch,,,3.0,2.0,1.0,85.0,58.0,,VTA PH EN PB 3 AMBS AVELLANEDA 2400 VILLA LYNCH,no paga
nXD7JQ9Xm/3e3m9Fv3BkHQ==,Propiedad,2020-07-11,9999-12-31,2020-07-11,-34.7117805254,-58.2928919459,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Chalet PH en Venta en Bernal Centro,no paga
eqT22SumlQNXKQTLvM1GJA==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.6083098857,-58.5665273666,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,3.0,2.0,1.0,,,,Casa Fondo en Venta Cond en Caseros,no paga
Nay4lPS0PzjdthDwqnzQWg==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.4624107,-58.536164899999996,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Beccar,,,4.0,2.0,2.0,148.0,148.0,,HB VENDE PH IMPECABLE. ,paga
tmLQF3+EfIzBEaVtF39Dqg==,Propiedad,2019-11-11,2020-03-12,2019-11-11,-37.7657173588,-57.4546229795,Argentina,Buenos Aires Costa Atlántica,Mar de Cobo,,,,4.0,3.0,1.0,200.0,110.0,,Casa en La Baliza Mar de Cobo,no paga
UkXp8Ki40rzj9lFw0ujLcg==,Propiedad,2020-01-11,2020-07-09,2020-01-11,-31.413015100000003,-64.49399670000001,Argentina,Capital Federal,,,,,4.0,2.0,1.0,,,,Casa en Villa Domínguez,no paga
/EF+qVCq6soejc4NjO7DKA==,Propiedad,2020-03-21,2020-06-01,2020-03-21,-34.643587200000006,-58.5472241,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,4.0,3.0,1.0,,,,"Ph en Venta en Ramos mejía, La matanza U$S 110000",no paga
95csK3P2ppYyoiMTGYL/0Q==,Propiedad,2020-05-30,9999-12-31,2020-05-30,-34.663940000000004,-58.523004500000006,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Lomas del Mirador,,,4.0,3.0,2.0,,,,"Ph en Venta en Lomas del mirador, La matanza U$S 105000",no paga
LGEhxYpkHJIAxkW+klutyA==,Propiedad,2020-04-28,2020-05-08,2020-04-28,-34.5949064,-58.416504599999996,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,120.0,120.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo,paga
5FRbdVz55ARDcGuD+GHzDQ==,Propiedad,2020-01-23,2020-01-24,2020-01-23,-34.6430804197,-58.5054495721,Argentina,Capital Federal,Liniers,,,,2.0,,,80.0,,,Venta PH en Liniers Capital Federal Ercilla 5600,no paga
yvY16VgXH9zKK8qSRQWOcg==,Propiedad,2020-07-06,2020-07-21,2020-07-06,-34.6001771221,-58.445630180100004,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,2.0,85.0,85.0,,Depto.tipo casa de 3 ambientes en Venta en Villa crespo,paga
lKNt7USRv/3Tavcj9zmABA==,Propiedad,2020-01-23,2020-02-03,2020-01-23,-34.95184879999999,-57.978655,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,2.0,1.0,1.0,46.0,43.0,Mensual,PH - Los Hornos,no paga
G0BuVoJO0RqOtoLsVfTIUg==,Propiedad,2020-04-24,9999-12-31,2020-04-24,-34.466545,-58.611435,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,7.0,5.0,5.0,,,,"Talar de Pacheco, Prov. Buenos Aires",paga
DzW7bJVoPpqB/Fq8nhzQ7g==,Propiedad,2020-08-14,9999-12-31,2020-08-14,-34.650735600000004,-58.564536499999996,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,5.0,4.0,5.0,,,,Casa PH en Venta en Ramos Mejia,paga
R8eRyOaLq2aal6kDfCGXeA==,Propiedad,2020-03-07,2020-04-01,2020-03-07,-34.592409,-58.506553000000004,Argentina,Capital Federal,Villa Devoto,,,,3.0,2.0,1.0,57.0,57.0,,VENTA PH 3 AMBIENTES VILLA DEVOTO CON TERRAZA,no paga
VWuSXsPr7ROGH8vU3jmfaw==,Propiedad,2020-08-20,9999-12-31,2020-08-20,-34.6191956,-58.5958162,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,3.0,2.0,1.0,,,,Casa PH en Venta en El Palomar,no paga
w8sAXlYTbjKwc4GFAAJhIQ==,Propiedad,2019-12-16,2020-08-05,2019-12-16,-32.892415,-68.841383,Argentina,Mendoza,,,,,10.0,4.0,4.0,,,,importante residencia,paga
m7nVQuWYtYYnn0mfadGIxA==,Propiedad,2020-03-20,2020-03-20,2020-03-20,-34.6088508,-58.4714436,Argentina,Capital Federal,Paternal,,,,4.0,3.0,1.0,,,Mensual,VENTA PH 4 ambientes en Paternal con patio *SIN EXPENSAS*  ,no paga
VPFkUs11MXQc4dxEdqsnkA==,Propiedad,2020-05-28,2020-06-08,2020-05-28,-38.015984700000004,-57.561487199999995,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,,2.0,,,,PH 4 ambientes Chauvín,no paga
ebrAxvzPdX4LYnzbl55oew==,Propiedad,2020-04-20,2020-10-06,2020-04-20,-33.2421549553,-60.8341358008,Argentina,Santa Fe,Acebal,,,,6.0,3.0,2.0,,,,casa 3 dormitorios amplia y super luminosa - Acebal - cerca de rosario,no paga
P8ergX95cn52rcUaAow13Q==,Propiedad,2020-03-01,2020-04-29,2020-03-01,-34.5979189,-58.410962100000006,Argentina,Capital Federal,Recoleta,,,,,2.0,2.0,115.0,94.0,,PH Totalmente RECICLADO 2 dormitorios+escritorio con 2 baÃ±os,paga
MUgM7GNPeA8wtFKtUEtCRQ==,Propiedad,2020-05-05,2020-07-27,2020-05-05,-34.6447951,-58.51704229999999,Argentina,Capital Federal,Liniers,,,,4.0,3.0,2.0,,125.0,Mensual,PH AL FRENTE - COCHERA CUBIERTA - PARRILLA - TERRAZA PROPIA,paga
RNbFfQr/1vgOOpbIiFfWvg==,Propiedad,2020-03-26,2020-03-27,2020-03-26,-34.6048464,-58.416626,Argentina,Capital Federal,Almagro,,,,4.0,3.0,2.0,102.0,102.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro,paga
c8G4HHaGH22FTW1KOI7yjg==,Propiedad,2020-07-13,9999-12-31,2020-07-13,-34.74652879999999,-58.39986429999999,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Banfield,,,3.0,2.0,1.0,,,Mensual,PH - Banfield Oeste,no paga
HbQzbpwhF84kE+H63Q5Eig==,Propiedad,2019-11-10,2020-07-29,2019-11-10,-34.636554,-58.579057999999996,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Villa Sarmiento,,,3.0,2.0,1.0,102.0,74.0,,PH 3 AMBIENTES EN DUPLEX VILLA SARMIENTO,no paga
ho9agmnjbxu3Ge/F8YYFRQ==,Propiedad,2020-08-11,9999-12-31,2020-08-11,-34.6622506,-58.552327399999996,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,2.0,1.0,1.0,,,,Casa PH en Venta en Ramos Mejia,no paga
LNe3bteRHZNYVvfrl84qVA==,Propiedad,2020-03-16,2020-06-19,2020-03-16,-34.6930749,-58.5276228,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,3.0,2.0,1.0,230.0,190.0,Mensual,DEPARTAMENTO 3 AMBIENTES + GALPON/DEPOSITO OPORTUNIDAD!!!!!,no paga
